author_id,name
instance2_at_18000,author_18000
instance2_at_18001,author_18001
instance2_at_18002,author_18002
instance2_at_18003,author_18003
instance2_at_18004,author_18004
instance2_at_18005,author_18005
instance2_at_18006,author_18006
instance2_at_18007,author_18007
instance2_at_18008,author_18008
instance2_at_18009,author_18009
instance2_at_18010,author_18010
instance2_at_18011,author_18011
instance2_at_18012,author_18012
instance2_at_18013,author_18013
instance2_at_18014,author_18014
instance2_at_18015,author_18015
instance2_at_18016,author_18016
instance2_at_18017,author_18017
instance2_at_18018,author_18018
instance2_at_18019,author_18019
instance2_at_18020,author_18020
instance2_at_18021,author_18021
instance2_at_18022,author_18022
instance2_at_18023,author_18023
instance2_at_18024,author_18024
instance2_at_18025,author_18025
instance2_at_18026,author_18026
instance2_at_18027,author_18027
instance2_at_18028,author_18028
instance2_at_18029,author_18029
instance2_at_18030,author_18030
instance2_at_18031,author_18031
instance2_at_18032,author_18032
instance2_at_18033,author_18033
instance2_at_18034,author_18034
instance2_at_18035,author_18035
instance2_at_18036,author_18036
instance2_at_18037,author_18037
instance2_at_18038,author_18038
instance2_at_18039,author_18039
instance2_at_18040,author_18040
instance2_at_18041,author_18041
instance2_at_18042,author_18042
instance2_at_18043,author_18043
instance2_at_18044,author_18044
instance2_at_18045,author_18045
instance2_at_18046,author_18046
instance2_at_18047,author_18047
instance2_at_18048,author_18048
instance2_at_18049,author_18049
instance2_at_18050,author_18050
instance2_at_18051,author_18051
instance2_at_18052,author_18052
instance2_at_18053,author_18053
instance2_at_18054,author_18054
instance2_at_18055,author_18055
instance2_at_18056,author_18056
instance2_at_18057,author_18057
instance2_at_18058,author_18058
instance2_at_18059,author_18059
instance2_at_18060,author_18060
instance2_at_18061,author_18061
instance2_at_18062,author_18062
instance2_at_18063,author_18063
instance2_at_18064,author_18064
instance2_at_18065,author_18065
instance2_at_18066,author_18066
instance2_at_18067,author_18067
instance2_at_18068,author_18068
instance2_at_18069,author_18069
instance2_at_18070,author_18070
instance2_at_18071,author_18071
instance2_at_18072,author_18072
instance2_at_18073,author_18073
instance2_at_18074,author_18074
instance2_at_18075,author_18075
instance2_at_18076,author_18076
instance2_at_18077,author_18077
instance2_at_18078,author_18078
instance2_at_18079,author_18079
instance2_at_18080,author_18080
instance2_at_18081,author_18081
instance2_at_18082,author_18082
instance2_at_18083,author_18083
instance2_at_18084,author_18084
instance2_at_18085,author_18085
instance2_at_18086,author_18086
instance2_at_18087,author_18087
instance2_at_18088,author_18088
instance2_at_18089,author_18089
instance2_at_18090,author_18090
instance2_at_18091,author_18091
instance2_at_18092,author_18092
instance2_at_18093,author_18093
instance2_at_18094,author_18094
instance2_at_18095,author_18095
instance2_at_18096,author_18096
instance2_at_18097,author_18097
instance2_at_18098,author_18098
instance2_at_18099,author_18099
instance2_at_18100,author_18100
instance2_at_18101,author_18101
instance2_at_18102,author_18102
instance2_at_18103,author_18103
instance2_at_18104,author_18104
instance2_at_18105,author_18105
instance2_at_18106,author_18106
instance2_at_18107,author_18107
instance2_at_18108,author_18108
instance2_at_18109,author_18109
instance2_at_18110,author_18110
instance2_at_18111,author_18111
instance2_at_18112,author_18112
instance2_at_18113,author_18113
instance2_at_18114,author_18114
instance2_at_18115,author_18115
instance2_at_18116,author_18116
instance2_at_18117,author_18117
instance2_at_18118,author_18118
instance2_at_18119,author_18119
instance2_at_18120,author_18120
instance2_at_18121,author_18121
instance2_at_18122,author_18122
instance2_at_18123,author_18123
instance2_at_18124,author_18124
instance2_at_18125,author_18125
instance2_at_18126,author_18126
instance2_at_18127,author_18127
instance2_at_18128,author_18128
instance2_at_18129,author_18129
instance2_at_18130,author_18130
instance2_at_18131,author_18131
instance2_at_18132,author_18132
instance2_at_18133,author_18133
instance2_at_18134,author_18134
instance2_at_18135,author_18135
instance2_at_18136,author_18136
instance2_at_18137,author_18137
instance2_at_18138,author_18138
instance2_at_18139,author_18139
instance2_at_18140,author_18140
instance2_at_18141,author_18141
instance2_at_18142,author_18142
instance2_at_18143,author_18143
instance2_at_18144,author_18144
instance2_at_18145,author_18145
instance2_at_18146,author_18146
instance2_at_18147,author_18147
instance2_at_18148,author_18148
instance2_at_18149,author_18149
instance2_at_18150,author_18150
instance2_at_18151,author_18151
instance2_at_18152,author_18152
instance2_at_18153,author_18153
instance2_at_18154,author_18154
instance2_at_18155,author_18155
instance2_at_18156,author_18156
instance2_at_18157,author_18157
instance2_at_18158,author_18158
instance2_at_18159,author_18159
instance2_at_18160,author_18160
instance2_at_18161,author_18161
instance2_at_18162,author_18162
instance2_at_18163,author_18163
instance2_at_18164,author_18164
instance2_at_18165,author_18165
instance2_at_18166,author_18166
instance2_at_18167,author_18167
instance2_at_18168,author_18168
instance2_at_18169,author_18169
instance2_at_18170,author_18170
instance2_at_18171,author_18171
instance2_at_18172,author_18172
instance2_at_18173,author_18173
instance2_at_18174,author_18174
instance2_at_18175,author_18175
instance2_at_18176,author_18176
instance2_at_18177,author_18177
instance2_at_18178,author_18178
instance2_at_18179,author_18179
instance2_at_18180,author_18180
instance2_at_18181,author_18181
instance2_at_18182,author_18182
instance2_at_18183,author_18183
instance2_at_18184,author_18184
instance2_at_18185,author_18185
instance2_at_18186,author_18186
instance2_at_18187,author_18187
instance2_at_18188,author_18188
instance2_at_18189,author_18189
instance2_at_18190,author_18190
instance2_at_18191,author_18191
instance2_at_18192,author_18192
instance2_at_18193,author_18193
instance2_at_18194,author_18194
instance2_at_18195,author_18195
instance2_at_18196,author_18196
instance2_at_18197,author_18197
instance2_at_18198,author_18198
instance2_at_18199,author_18199
instance2_at_18200,author_18200
instance2_at_18201,author_18201
instance2_at_18202,author_18202
instance2_at_18203,author_18203
instance2_at_18204,author_18204
instance2_at_18205,author_18205
instance2_at_18206,author_18206
instance2_at_18207,author_18207
instance2_at_18208,author_18208
instance2_at_18209,author_18209
instance2_at_18210,author_18210
instance2_at_18211,author_18211
instance2_at_18212,author_18212
instance2_at_18213,author_18213
instance2_at_18214,author_18214
instance2_at_18215,author_18215
instance2_at_18216,author_18216
instance2_at_18217,author_18217
instance2_at_18218,author_18218
instance2_at_18219,author_18219
instance2_at_18220,author_18220
instance2_at_18221,author_18221
instance2_at_18222,author_18222
instance2_at_18223,author_18223
instance2_at_18224,author_18224
instance2_at_18225,author_18225
instance2_at_18226,author_18226
instance2_at_18227,author_18227
instance2_at_18228,author_18228
instance2_at_18229,author_18229
instance2_at_18230,author_18230
instance2_at_18231,author_18231
instance2_at_18232,author_18232
instance2_at_18233,author_18233
instance2_at_18234,author_18234
instance2_at_18235,author_18235
instance2_at_18236,author_18236
instance2_at_18237,author_18237
instance2_at_18238,author_18238
instance2_at_18239,author_18239
instance2_at_18240,author_18240
instance2_at_18241,author_18241
instance2_at_18242,author_18242
instance2_at_18243,author_18243
instance2_at_18244,author_18244
instance2_at_18245,author_18245
instance2_at_18246,author_18246
instance2_at_18247,author_18247
instance2_at_18248,author_18248
instance2_at_18249,author_18249
instance2_at_18250,author_18250
instance2_at_18251,author_18251
instance2_at_18252,author_18252
instance2_at_18253,author_18253
instance2_at_18254,author_18254
instance2_at_18255,author_18255
instance2_at_18256,author_18256
instance2_at_18257,author_18257
instance2_at_18258,author_18258
instance2_at_18259,author_18259
instance2_at_18260,author_18260
instance2_at_18261,author_18261
instance2_at_18262,author_18262
instance2_at_18263,author_18263
instance2_at_18264,author_18264
instance2_at_18265,author_18265
instance2_at_18266,author_18266
instance2_at_18267,author_18267
instance2_at_18268,author_18268
instance2_at_18269,author_18269
instance2_at_18270,author_18270
instance2_at_18271,author_18271
instance2_at_18272,author_18272
instance2_at_18273,author_18273
instance2_at_18274,author_18274
instance2_at_18275,author_18275
instance2_at_18276,author_18276
instance2_at_18277,author_18277
instance2_at_18278,author_18278
instance2_at_18279,author_18279
instance2_at_18280,author_18280
instance2_at_18281,author_18281
instance2_at_18282,author_18282
instance2_at_18283,author_18283
instance2_at_18284,author_18284
instance2_at_18285,author_18285
instance2_at_18286,author_18286
instance2_at_18287,author_18287
instance2_at_18288,author_18288
instance2_at_18289,author_18289
instance2_at_18290,author_18290
instance2_at_18291,author_18291
instance2_at_18292,author_18292
instance2_at_18293,author_18293
instance2_at_18294,author_18294
instance2_at_18295,author_18295
instance2_at_18296,author_18296
instance2_at_18297,author_18297
instance2_at_18298,author_18298
instance2_at_18299,author_18299
instance2_at_18300,author_18300
instance2_at_18301,author_18301
instance2_at_18302,author_18302
instance2_at_18303,author_18303
instance2_at_18304,author_18304
instance2_at_18305,author_18305
instance2_at_18306,author_18306
instance2_at_18307,author_18307
instance2_at_18308,author_18308
instance2_at_18309,author_18309
instance2_at_18310,author_18310
instance2_at_18311,author_18311
instance2_at_18312,author_18312
instance2_at_18313,author_18313
instance2_at_18314,author_18314
instance2_at_18315,author_18315
instance2_at_18316,author_18316
instance2_at_18317,author_18317
instance2_at_18318,author_18318
instance2_at_18319,author_18319
instance2_at_18320,author_18320
instance2_at_18321,author_18321
instance2_at_18322,author_18322
instance2_at_18323,author_18323
instance2_at_18324,author_18324
instance2_at_18325,author_18325
instance2_at_18326,author_18326
instance2_at_18327,author_18327
instance2_at_18328,author_18328
instance2_at_18329,author_18329
instance2_at_18330,author_18330
instance2_at_18331,author_18331
instance2_at_18332,author_18332
instance2_at_18333,author_18333
instance2_at_18334,author_18334
instance2_at_18335,author_18335
instance2_at_18336,author_18336
instance2_at_18337,author_18337
instance2_at_18338,author_18338
instance2_at_18339,author_18339
instance2_at_18340,author_18340
instance2_at_18341,author_18341
instance2_at_18342,author_18342
instance2_at_18343,author_18343
instance2_at_18344,author_18344
instance2_at_18345,author_18345
instance2_at_18346,author_18346
instance2_at_18347,author_18347
instance2_at_18348,author_18348
instance2_at_18349,author_18349
instance2_at_18350,author_18350
instance2_at_18351,author_18351
instance2_at_18352,author_18352
instance2_at_18353,author_18353
instance2_at_18354,author_18354
instance2_at_18355,author_18355
instance2_at_18356,author_18356
instance2_at_18357,author_18357
instance2_at_18358,author_18358
instance2_at_18359,author_18359
instance2_at_18360,author_18360
instance2_at_18361,author_18361
instance2_at_18362,author_18362
instance2_at_18363,author_18363
instance2_at_18364,author_18364
instance2_at_18365,author_18365
instance2_at_18366,author_18366
instance2_at_18367,author_18367
instance2_at_18368,author_18368
instance2_at_18369,author_18369
instance2_at_18370,author_18370
instance2_at_18371,author_18371
instance2_at_18372,author_18372
instance2_at_18373,author_18373
instance2_at_18374,author_18374
instance2_at_18375,author_18375
instance2_at_18376,author_18376
instance2_at_18377,author_18377
instance2_at_18378,author_18378
instance2_at_18379,author_18379
instance2_at_18380,author_18380
instance2_at_18381,author_18381
instance2_at_18382,author_18382
instance2_at_18383,author_18383
instance2_at_18384,author_18384
instance2_at_18385,author_18385
instance2_at_18386,author_18386
instance2_at_18387,author_18387
instance2_at_18388,author_18388
instance2_at_18389,author_18389
instance2_at_18390,author_18390
instance2_at_18391,author_18391
instance2_at_18392,author_18392
instance2_at_18393,author_18393
instance2_at_18394,author_18394
instance2_at_18395,author_18395
instance2_at_18396,author_18396
instance2_at_18397,author_18397
instance2_at_18398,author_18398
instance2_at_18399,author_18399
instance2_at_18400,author_18400
instance2_at_18401,author_18401
instance2_at_18402,author_18402
instance2_at_18403,author_18403
instance2_at_18404,author_18404
instance2_at_18405,author_18405
instance2_at_18406,author_18406
instance2_at_18407,author_18407
instance2_at_18408,author_18408
instance2_at_18409,author_18409
instance2_at_18410,author_18410
instance2_at_18411,author_18411
instance2_at_18412,author_18412
instance2_at_18413,author_18413
instance2_at_18414,author_18414
instance2_at_18415,author_18415
instance2_at_18416,author_18416
instance2_at_18417,author_18417
instance2_at_18418,author_18418
instance2_at_18419,author_18419
instance2_at_18420,author_18420
instance2_at_18421,author_18421
instance2_at_18422,author_18422
instance2_at_18423,author_18423
instance2_at_18424,author_18424
instance2_at_18425,author_18425
instance2_at_18426,author_18426
instance2_at_18427,author_18427
instance2_at_18428,author_18428
instance2_at_18429,author_18429
instance2_at_18430,author_18430
instance2_at_18431,author_18431
instance2_at_18432,author_18432
instance2_at_18433,author_18433
instance2_at_18434,author_18434
instance2_at_18435,author_18435
instance2_at_18436,author_18436
instance2_at_18437,author_18437
instance2_at_18438,author_18438
instance2_at_18439,author_18439
instance2_at_18440,author_18440
instance2_at_18441,author_18441
instance2_at_18442,author_18442
instance2_at_18443,author_18443
instance2_at_18444,author_18444
instance2_at_18445,author_18445
instance2_at_18446,author_18446
instance2_at_18447,author_18447
instance2_at_18448,author_18448
instance2_at_18449,author_18449
instance2_at_18450,author_18450
instance2_at_18451,author_18451
instance2_at_18452,author_18452
instance2_at_18453,author_18453
instance2_at_18454,author_18454
instance2_at_18455,author_18455
instance2_at_18456,author_18456
instance2_at_18457,author_18457
instance2_at_18458,author_18458
instance2_at_18459,author_18459
instance2_at_18460,author_18460
instance2_at_18461,author_18461
instance2_at_18462,author_18462
instance2_at_18463,author_18463
instance2_at_18464,author_18464
instance2_at_18465,author_18465
instance2_at_18466,author_18466
instance2_at_18467,author_18467
instance2_at_18468,author_18468
instance2_at_18469,author_18469
instance2_at_18470,author_18470
instance2_at_18471,author_18471
instance2_at_18472,author_18472
instance2_at_18473,author_18473
instance2_at_18474,author_18474
instance2_at_18475,author_18475
instance2_at_18476,author_18476
instance2_at_18477,author_18477
instance2_at_18478,author_18478
instance2_at_18479,author_18479
instance2_at_18480,author_18480
instance2_at_18481,author_18481
instance2_at_18482,author_18482
instance2_at_18483,author_18483
instance2_at_18484,author_18484
instance2_at_18485,author_18485
instance2_at_18486,author_18486
instance2_at_18487,author_18487
instance2_at_18488,author_18488
instance2_at_18489,author_18489
instance2_at_18490,author_18490
instance2_at_18491,author_18491
instance2_at_18492,author_18492
instance2_at_18493,author_18493
instance2_at_18494,author_18494
instance2_at_18495,author_18495
instance2_at_18496,author_18496
instance2_at_18497,author_18497
instance2_at_18498,author_18498
instance2_at_18499,author_18499
instance2_at_18500,author_18500
instance2_at_18501,author_18501
instance2_at_18502,author_18502
instance2_at_18503,author_18503
instance2_at_18504,author_18504
instance2_at_18505,author_18505
instance2_at_18506,author_18506
instance2_at_18507,author_18507
instance2_at_18508,author_18508
instance2_at_18509,author_18509
instance2_at_18510,author_18510
instance2_at_18511,author_18511
instance2_at_18512,author_18512
instance2_at_18513,author_18513
instance2_at_18514,author_18514
instance2_at_18515,author_18515
instance2_at_18516,author_18516
instance2_at_18517,author_18517
instance2_at_18518,author_18518
instance2_at_18519,author_18519
instance2_at_18520,author_18520
instance2_at_18521,author_18521
instance2_at_18522,author_18522
instance2_at_18523,author_18523
instance2_at_18524,author_18524
instance2_at_18525,author_18525
instance2_at_18526,author_18526
instance2_at_18527,author_18527
instance2_at_18528,author_18528
instance2_at_18529,author_18529
instance2_at_18530,author_18530
instance2_at_18531,author_18531
instance2_at_18532,author_18532
instance2_at_18533,author_18533
instance2_at_18534,author_18534
instance2_at_18535,author_18535
instance2_at_18536,author_18536
instance2_at_18537,author_18537
instance2_at_18538,author_18538
instance2_at_18539,author_18539
instance2_at_18540,author_18540
instance2_at_18541,author_18541
instance2_at_18542,author_18542
instance2_at_18543,author_18543
instance2_at_18544,author_18544
instance2_at_18545,author_18545
instance2_at_18546,author_18546
instance2_at_18547,author_18547
instance2_at_18548,author_18548
instance2_at_18549,author_18549
instance2_at_18550,author_18550
instance2_at_18551,author_18551
instance2_at_18552,author_18552
instance2_at_18553,author_18553
instance2_at_18554,author_18554
instance2_at_18555,author_18555
instance2_at_18556,author_18556
instance2_at_18557,author_18557
instance2_at_18558,author_18558
instance2_at_18559,author_18559
instance2_at_18560,author_18560
instance2_at_18561,author_18561
instance2_at_18562,author_18562
instance2_at_18563,author_18563
instance2_at_18564,author_18564
instance2_at_18565,author_18565
instance2_at_18566,author_18566
instance2_at_18567,author_18567
instance2_at_18568,author_18568
instance2_at_18569,author_18569
instance2_at_18570,author_18570
instance2_at_18571,author_18571
instance2_at_18572,author_18572
instance2_at_18573,author_18573
instance2_at_18574,author_18574
instance2_at_18575,author_18575
instance2_at_18576,author_18576
instance2_at_18577,author_18577
instance2_at_18578,author_18578
instance2_at_18579,author_18579
instance2_at_18580,author_18580
instance2_at_18581,author_18581
instance2_at_18582,author_18582
instance2_at_18583,author_18583
instance2_at_18584,author_18584
instance2_at_18585,author_18585
instance2_at_18586,author_18586
instance2_at_18587,author_18587
instance2_at_18588,author_18588
instance2_at_18589,author_18589
instance2_at_18590,author_18590
instance2_at_18591,author_18591
instance2_at_18592,author_18592
instance2_at_18593,author_18593
instance2_at_18594,author_18594
instance2_at_18595,author_18595
instance2_at_18596,author_18596
instance2_at_18597,author_18597
instance2_at_18598,author_18598
instance2_at_18599,author_18599
instance2_at_18600,author_18600
instance2_at_18601,author_18601
instance2_at_18602,author_18602
instance2_at_18603,author_18603
instance2_at_18604,author_18604
instance2_at_18605,author_18605
instance2_at_18606,author_18606
instance2_at_18607,author_18607
instance2_at_18608,author_18608
instance2_at_18609,author_18609
instance2_at_18610,author_18610
instance2_at_18611,author_18611
instance2_at_18612,author_18612
instance2_at_18613,author_18613
instance2_at_18614,author_18614
instance2_at_18615,author_18615
instance2_at_18616,author_18616
instance2_at_18617,author_18617
instance2_at_18618,author_18618
instance2_at_18619,author_18619
instance2_at_18620,author_18620
instance2_at_18621,author_18621
instance2_at_18622,author_18622
instance2_at_18623,author_18623
instance2_at_18624,author_18624
instance2_at_18625,author_18625
instance2_at_18626,author_18626
instance2_at_18627,author_18627
instance2_at_18628,author_18628
instance2_at_18629,author_18629
instance2_at_18630,author_18630
instance2_at_18631,author_18631
instance2_at_18632,author_18632
instance2_at_18633,author_18633
instance2_at_18634,author_18634
instance2_at_18635,author_18635
instance2_at_18636,author_18636
instance2_at_18637,author_18637
instance2_at_18638,author_18638
instance2_at_18639,author_18639
instance2_at_18640,author_18640
instance2_at_18641,author_18641
instance2_at_18642,author_18642
instance2_at_18643,author_18643
instance2_at_18644,author_18644
instance2_at_18645,author_18645
instance2_at_18646,author_18646
instance2_at_18647,author_18647
instance2_at_18648,author_18648
instance2_at_18649,author_18649
instance2_at_18650,author_18650
instance2_at_18651,author_18651
instance2_at_18652,author_18652
instance2_at_18653,author_18653
instance2_at_18654,author_18654
instance2_at_18655,author_18655
instance2_at_18656,author_18656
instance2_at_18657,author_18657
instance2_at_18658,author_18658
instance2_at_18659,author_18659
instance2_at_18660,author_18660
instance2_at_18661,author_18661
instance2_at_18662,author_18662
instance2_at_18663,author_18663
instance2_at_18664,author_18664
instance2_at_18665,author_18665
instance2_at_18666,author_18666
instance2_at_18667,author_18667
instance2_at_18668,author_18668
instance2_at_18669,author_18669
instance2_at_18670,author_18670
instance2_at_18671,author_18671
instance2_at_18672,author_18672
instance2_at_18673,author_18673
instance2_at_18674,author_18674
instance2_at_18675,author_18675
instance2_at_18676,author_18676
instance2_at_18677,author_18677
instance2_at_18678,author_18678
instance2_at_18679,author_18679
instance2_at_18680,author_18680
instance2_at_18681,author_18681
instance2_at_18682,author_18682
instance2_at_18683,author_18683
instance2_at_18684,author_18684
instance2_at_18685,author_18685
instance2_at_18686,author_18686
instance2_at_18687,author_18687
instance2_at_18688,author_18688
instance2_at_18689,author_18689
instance2_at_18690,author_18690
instance2_at_18691,author_18691
instance2_at_18692,author_18692
instance2_at_18693,author_18693
instance2_at_18694,author_18694
instance2_at_18695,author_18695
instance2_at_18696,author_18696
instance2_at_18697,author_18697
instance2_at_18698,author_18698
instance2_at_18699,author_18699
instance2_at_18700,author_18700
instance2_at_18701,author_18701
instance2_at_18702,author_18702
instance2_at_18703,author_18703
instance2_at_18704,author_18704
instance2_at_18705,author_18705
instance2_at_18706,author_18706
instance2_at_18707,author_18707
instance2_at_18708,author_18708
instance2_at_18709,author_18709
instance2_at_18710,author_18710
instance2_at_18711,author_18711
instance2_at_18712,author_18712
instance2_at_18713,author_18713
instance2_at_18714,author_18714
instance2_at_18715,author_18715
instance2_at_18716,author_18716
instance2_at_18717,author_18717
instance2_at_18718,author_18718
instance2_at_18719,author_18719
instance2_at_18720,author_18720
instance2_at_18721,author_18721
instance2_at_18722,author_18722
instance2_at_18723,author_18723
instance2_at_18724,author_18724
instance2_at_18725,author_18725
instance2_at_18726,author_18726
instance2_at_18727,author_18727
instance2_at_18728,author_18728
instance2_at_18729,author_18729
instance2_at_18730,author_18730
instance2_at_18731,author_18731
instance2_at_18732,author_18732
instance2_at_18733,author_18733
instance2_at_18734,author_18734
instance2_at_18735,author_18735
instance2_at_18736,author_18736
instance2_at_18737,author_18737
instance2_at_18738,author_18738
instance2_at_18739,author_18739
instance2_at_18740,author_18740
instance2_at_18741,author_18741
instance2_at_18742,author_18742
instance2_at_18743,author_18743
instance2_at_18744,author_18744
instance2_at_18745,author_18745
instance2_at_18746,author_18746
instance2_at_18747,author_18747
instance2_at_18748,author_18748
instance2_at_18749,author_18749
instance2_at_18750,author_18750
instance2_at_18751,author_18751
instance2_at_18752,author_18752
instance2_at_18753,author_18753
instance2_at_18754,author_18754
instance2_at_18755,author_18755
instance2_at_18756,author_18756
instance2_at_18757,author_18757
instance2_at_18758,author_18758
instance2_at_18759,author_18759
instance2_at_18760,author_18760
instance2_at_18761,author_18761
instance2_at_18762,author_18762
instance2_at_18763,author_18763
instance2_at_18764,author_18764
instance2_at_18765,author_18765
instance2_at_18766,author_18766
instance2_at_18767,author_18767
instance2_at_18768,author_18768
instance2_at_18769,author_18769
instance2_at_18770,author_18770
instance2_at_18771,author_18771
instance2_at_18772,author_18772
instance2_at_18773,author_18773
instance2_at_18774,author_18774
instance2_at_18775,author_18775
instance2_at_18776,author_18776
instance2_at_18777,author_18777
instance2_at_18778,author_18778
instance2_at_18779,author_18779
instance2_at_18780,author_18780
instance2_at_18781,author_18781
instance2_at_18782,author_18782
instance2_at_18783,author_18783
instance2_at_18784,author_18784
instance2_at_18785,author_18785
instance2_at_18786,author_18786
instance2_at_18787,author_18787
instance2_at_18788,author_18788
instance2_at_18789,author_18789
instance2_at_18790,author_18790
instance2_at_18791,author_18791
instance2_at_18792,author_18792
instance2_at_18793,author_18793
instance2_at_18794,author_18794
instance2_at_18795,author_18795
instance2_at_18796,author_18796
instance2_at_18797,author_18797
instance2_at_18798,author_18798
instance2_at_18799,author_18799
instance2_at_18800,author_18800
instance2_at_18801,author_18801
instance2_at_18802,author_18802
instance2_at_18803,author_18803
instance2_at_18804,author_18804
instance2_at_18805,author_18805
instance2_at_18806,author_18806
instance2_at_18807,author_18807
instance2_at_18808,author_18808
instance2_at_18809,author_18809
instance2_at_18810,author_18810
instance2_at_18811,author_18811
instance2_at_18812,author_18812
instance2_at_18813,author_18813
instance2_at_18814,author_18814
instance2_at_18815,author_18815
instance2_at_18816,author_18816
instance2_at_18817,author_18817
instance2_at_18818,author_18818
instance2_at_18819,author_18819
instance2_at_18820,author_18820
instance2_at_18821,author_18821
instance2_at_18822,author_18822
instance2_at_18823,author_18823
instance2_at_18824,author_18824
instance2_at_18825,author_18825
instance2_at_18826,author_18826
instance2_at_18827,author_18827
instance2_at_18828,author_18828
instance2_at_18829,author_18829
instance2_at_18830,author_18830
instance2_at_18831,author_18831
instance2_at_18832,author_18832
instance2_at_18833,author_18833
instance2_at_18834,author_18834
instance2_at_18835,author_18835
instance2_at_18836,author_18836
instance2_at_18837,author_18837
instance2_at_18838,author_18838
instance2_at_18839,author_18839
instance2_at_18840,author_18840
instance2_at_18841,author_18841
instance2_at_18842,author_18842
instance2_at_18843,author_18843
instance2_at_18844,author_18844
instance2_at_18845,author_18845
instance2_at_18846,author_18846
instance2_at_18847,author_18847
instance2_at_18848,author_18848
instance2_at_18849,author_18849
instance2_at_18850,author_18850
instance2_at_18851,author_18851
instance2_at_18852,author_18852
instance2_at_18853,author_18853
instance2_at_18854,author_18854
instance2_at_18855,author_18855
instance2_at_18856,author_18856
instance2_at_18857,author_18857
instance2_at_18858,author_18858
instance2_at_18859,author_18859
instance2_at_18860,author_18860
instance2_at_18861,author_18861
instance2_at_18862,author_18862
instance2_at_18863,author_18863
instance2_at_18864,author_18864
instance2_at_18865,author_18865
instance2_at_18866,author_18866
instance2_at_18867,author_18867
instance2_at_18868,author_18868
instance2_at_18869,author_18869
instance2_at_18870,author_18870
instance2_at_18871,author_18871
instance2_at_18872,author_18872
instance2_at_18873,author_18873
instance2_at_18874,author_18874
instance2_at_18875,author_18875
instance2_at_18876,author_18876
instance2_at_18877,author_18877
instance2_at_18878,author_18878
instance2_at_18879,author_18879
instance2_at_18880,author_18880
instance2_at_18881,author_18881
instance2_at_18882,author_18882
instance2_at_18883,author_18883
instance2_at_18884,author_18884
instance2_at_18885,author_18885
instance2_at_18886,author_18886
instance2_at_18887,author_18887
instance2_at_18888,author_18888
instance2_at_18889,author_18889
instance2_at_18890,author_18890
instance2_at_18891,author_18891
instance2_at_18892,author_18892
instance2_at_18893,author_18893
instance2_at_18894,author_18894
instance2_at_18895,author_18895
instance2_at_18896,author_18896
instance2_at_18897,author_18897
instance2_at_18898,author_18898
instance2_at_18899,author_18899
instance2_at_18900,author_18900
instance2_at_18901,author_18901
instance2_at_18902,author_18902
instance2_at_18903,author_18903
instance2_at_18904,author_18904
instance2_at_18905,author_18905
instance2_at_18906,author_18906
instance2_at_18907,author_18907
instance2_at_18908,author_18908
instance2_at_18909,author_18909
instance2_at_18910,author_18910
instance2_at_18911,author_18911
instance2_at_18912,author_18912
instance2_at_18913,author_18913
instance2_at_18914,author_18914
instance2_at_18915,author_18915
instance2_at_18916,author_18916
instance2_at_18917,author_18917
instance2_at_18918,author_18918
instance2_at_18919,author_18919
instance2_at_18920,author_18920
instance2_at_18921,author_18921
instance2_at_18922,author_18922
instance2_at_18923,author_18923
instance2_at_18924,author_18924
instance2_at_18925,author_18925
instance2_at_18926,author_18926
instance2_at_18927,author_18927
instance2_at_18928,author_18928
instance2_at_18929,author_18929
instance2_at_18930,author_18930
instance2_at_18931,author_18931
instance2_at_18932,author_18932
instance2_at_18933,author_18933
instance2_at_18934,author_18934
instance2_at_18935,author_18935
instance2_at_18936,author_18936
instance2_at_18937,author_18937
instance2_at_18938,author_18938
instance2_at_18939,author_18939
instance2_at_18940,author_18940
instance2_at_18941,author_18941
instance2_at_18942,author_18942
instance2_at_18943,author_18943
instance2_at_18944,author_18944
instance2_at_18945,author_18945
instance2_at_18946,author_18946
instance2_at_18947,author_18947
instance2_at_18948,author_18948
instance2_at_18949,author_18949
instance2_at_18950,author_18950
instance2_at_18951,author_18951
instance2_at_18952,author_18952
instance2_at_18953,author_18953
instance2_at_18954,author_18954
instance2_at_18955,author_18955
instance2_at_18956,author_18956
instance2_at_18957,author_18957
instance2_at_18958,author_18958
instance2_at_18959,author_18959
instance2_at_18960,author_18960
instance2_at_18961,author_18961
instance2_at_18962,author_18962
instance2_at_18963,author_18963
instance2_at_18964,author_18964
instance2_at_18965,author_18965
instance2_at_18966,author_18966
instance2_at_18967,author_18967
instance2_at_18968,author_18968
instance2_at_18969,author_18969
instance2_at_18970,author_18970
instance2_at_18971,author_18971
instance2_at_18972,author_18972
instance2_at_18973,author_18973
instance2_at_18974,author_18974
instance2_at_18975,author_18975
instance2_at_18976,author_18976
instance2_at_18977,author_18977
instance2_at_18978,author_18978
instance2_at_18979,author_18979
instance2_at_18980,author_18980
instance2_at_18981,author_18981
instance2_at_18982,author_18982
instance2_at_18983,author_18983
instance2_at_18984,author_18984
instance2_at_18985,author_18985
instance2_at_18986,author_18986
instance2_at_18987,author_18987
instance2_at_18988,author_18988
instance2_at_18989,author_18989
instance2_at_18990,author_18990
instance2_at_18991,author_18991
instance2_at_18992,author_18992
instance2_at_18993,author_18993
instance2_at_18994,author_18994
instance2_at_18995,author_18995
instance2_at_18996,author_18996
instance2_at_18997,author_18997
instance2_at_18998,author_18998
