capital_id,name,country_id
instance2_cp_15841,capital_15841,instance2_ct_15841
instance2_cp_15842,capital_15842,instance2_ct_15842
instance2_cp_15843,capital_15843,instance2_ct_15843
instance2_cp_15844,capital_15844,instance2_ct_15844
instance2_cp_15845,capital_15845,instance2_ct_15845
instance2_cp_15846,capital_15846,instance2_ct_15846
instance2_cp_15847,capital_15847,instance2_ct_15847
instance2_cp_15848,capital_15848,instance2_ct_15848
instance2_cp_15849,capital_15849,instance2_ct_15849
instance2_cp_15850,capital_15850,instance2_ct_15850
instance2_cp_15851,capital_15851,instance2_ct_15851
instance2_cp_15852,capital_15852,instance2_ct_15852
instance2_cp_15853,capital_15853,instance2_ct_15853
instance2_cp_15854,capital_15854,instance2_ct_15854
instance2_cp_15855,capital_15855,instance2_ct_15855
instance2_cp_15856,capital_15856,instance2_ct_15856
instance2_cp_15857,capital_15857,instance2_ct_15857
instance2_cp_15858,capital_15858,instance2_ct_15858
instance2_cp_15859,capital_15859,instance2_ct_15859
instance2_cp_15860,capital_15860,instance2_ct_15860
instance2_cp_15861,capital_15861,instance2_ct_15861
instance2_cp_15862,capital_15862,instance2_ct_15862
instance2_cp_15863,capital_15863,instance2_ct_15863
instance2_cp_15864,capital_15864,instance2_ct_15864
instance2_cp_15865,capital_15865,instance2_ct_15865
instance2_cp_15866,capital_15866,instance2_ct_15866
instance2_cp_15867,capital_15867,instance2_ct_15867
instance2_cp_15868,capital_15868,instance2_ct_15868
instance2_cp_15869,capital_15869,instance2_ct_15869
instance2_cp_15870,capital_15870,instance2_ct_15870
instance2_cp_15871,capital_15871,instance2_ct_15871
instance2_cp_15872,capital_15872,instance2_ct_15872
instance2_cp_15873,capital_15873,instance2_ct_15873
instance2_cp_15874,capital_15874,instance2_ct_15874
instance2_cp_15875,capital_15875,instance2_ct_15875
instance2_cp_15876,capital_15876,instance2_ct_15876
instance2_cp_15877,capital_15877,instance2_ct_15877
instance2_cp_15878,capital_15878,instance2_ct_15878
instance2_cp_15879,capital_15879,instance2_ct_15879
instance2_cp_15880,capital_15880,instance2_ct_15880
instance2_cp_15881,capital_15881,instance2_ct_15881
instance2_cp_15882,capital_15882,instance2_ct_15882
instance2_cp_15883,capital_15883,instance2_ct_15883
instance2_cp_15884,capital_15884,instance2_ct_15884
instance2_cp_15885,capital_15885,instance2_ct_15885
instance2_cp_15886,capital_15886,instance2_ct_15886
instance2_cp_15887,capital_15887,instance2_ct_15887
instance2_cp_15888,capital_15888,instance2_ct_15888
instance2_cp_15889,capital_15889,instance2_ct_15889
instance2_cp_15890,capital_15890,instance2_ct_15890
instance2_cp_15891,capital_15891,instance2_ct_15891
instance2_cp_15892,capital_15892,instance2_ct_15892
instance2_cp_15893,capital_15893,instance2_ct_15893
instance2_cp_15894,capital_15894,instance2_ct_15894
instance2_cp_15895,capital_15895,instance2_ct_15895
instance2_cp_15896,capital_15896,instance2_ct_15896
instance2_cp_15897,capital_15897,instance2_ct_15897
instance2_cp_15898,capital_15898,instance2_ct_15898
instance2_cp_15899,capital_15899,instance2_ct_15899
instance2_cp_15900,capital_15900,instance2_ct_15900
instance2_cp_15901,capital_15901,instance2_ct_15901
instance2_cp_15902,capital_15902,instance2_ct_15902
instance2_cp_15903,capital_15903,instance2_ct_15903
instance2_cp_15904,capital_15904,instance2_ct_15904
instance2_cp_15905,capital_15905,instance2_ct_15905
instance2_cp_15906,capital_15906,instance2_ct_15906
instance2_cp_15907,capital_15907,instance2_ct_15907
instance2_cp_15908,capital_15908,instance2_ct_15908
instance2_cp_15909,capital_15909,instance2_ct_15909
instance2_cp_15910,capital_15910,instance2_ct_15910
instance2_cp_15911,capital_15911,instance2_ct_15911
instance2_cp_15912,capital_15912,instance2_ct_15912
instance2_cp_15913,capital_15913,instance2_ct_15913
instance2_cp_15914,capital_15914,instance2_ct_15914
instance2_cp_15915,capital_15915,instance2_ct_15915
instance2_cp_15916,capital_15916,instance2_ct_15916
instance2_cp_15917,capital_15917,instance2_ct_15917
instance2_cp_15918,capital_15918,instance2_ct_15918
instance2_cp_15919,capital_15919,instance2_ct_15919
instance2_cp_15920,capital_15920,instance2_ct_15920
instance2_cp_15921,capital_15921,instance2_ct_15921
instance2_cp_15922,capital_15922,instance2_ct_15922
instance2_cp_15923,capital_15923,instance2_ct_15923
instance2_cp_15924,capital_15924,instance2_ct_15924
instance2_cp_15925,capital_15925,instance2_ct_15925
instance2_cp_15926,capital_15926,instance2_ct_15926
instance2_cp_15927,capital_15927,instance2_ct_15927
instance2_cp_15928,capital_15928,instance2_ct_15928
instance2_cp_15929,capital_15929,instance2_ct_15929
instance2_cp_15930,capital_15930,instance2_ct_15930
instance2_cp_15931,capital_15931,instance2_ct_15931
instance2_cp_15932,capital_15932,instance2_ct_15932
instance2_cp_15933,capital_15933,instance2_ct_15933
instance2_cp_15934,capital_15934,instance2_ct_15934
instance2_cp_15935,capital_15935,instance2_ct_15935
instance2_cp_15936,capital_15936,instance2_ct_15936
instance2_cp_15937,capital_15937,instance2_ct_15937
instance2_cp_15938,capital_15938,instance2_ct_15938
instance2_cp_15939,capital_15939,instance2_ct_15939
instance2_cp_15940,capital_15940,instance2_ct_15940
instance2_cp_15941,capital_15941,instance2_ct_15941
instance2_cp_15942,capital_15942,instance2_ct_15942
instance2_cp_15943,capital_15943,instance2_ct_15943
instance2_cp_15944,capital_15944,instance2_ct_15944
instance2_cp_15945,capital_15945,instance2_ct_15945
instance2_cp_15946,capital_15946,instance2_ct_15946
instance2_cp_15947,capital_15947,instance2_ct_15947
instance2_cp_15948,capital_15948,instance2_ct_15948
instance2_cp_15949,capital_15949,instance2_ct_15949
instance2_cp_15950,capital_15950,instance2_ct_15950
instance2_cp_15951,capital_15951,instance2_ct_15951
instance2_cp_15952,capital_15952,instance2_ct_15952
instance2_cp_15953,capital_15953,instance2_ct_15953
instance2_cp_15954,capital_15954,instance2_ct_15954
instance2_cp_15955,capital_15955,instance2_ct_15955
instance2_cp_15956,capital_15956,instance2_ct_15956
instance2_cp_15957,capital_15957,instance2_ct_15957
instance2_cp_15958,capital_15958,instance2_ct_15958
instance2_cp_15959,capital_15959,instance2_ct_15959
instance2_cp_15960,capital_15960,instance2_ct_15960
instance2_cp_15961,capital_15961,instance2_ct_15961
instance2_cp_15962,capital_15962,instance2_ct_15962
instance2_cp_15963,capital_15963,instance2_ct_15963
instance2_cp_15964,capital_15964,instance2_ct_15964
instance2_cp_15965,capital_15965,instance2_ct_15965
instance2_cp_15966,capital_15966,instance2_ct_15966
instance2_cp_15967,capital_15967,instance2_ct_15967
instance2_cp_15968,capital_15968,instance2_ct_15968
instance2_cp_15969,capital_15969,instance2_ct_15969
instance2_cp_15970,capital_15970,instance2_ct_15970
instance2_cp_15971,capital_15971,instance2_ct_15971
instance2_cp_15972,capital_15972,instance2_ct_15972
instance2_cp_15973,capital_15973,instance2_ct_15973
instance2_cp_15974,capital_15974,instance2_ct_15974
instance2_cp_15975,capital_15975,instance2_ct_15975
instance2_cp_15976,capital_15976,instance2_ct_15976
instance2_cp_15977,capital_15977,instance2_ct_15977
instance2_cp_15978,capital_15978,instance2_ct_15978
instance2_cp_15979,capital_15979,instance2_ct_15979
instance2_cp_15980,capital_15980,instance2_ct_15980
instance2_cp_15981,capital_15981,instance2_ct_15981
instance2_cp_15982,capital_15982,instance2_ct_15982
instance2_cp_15983,capital_15983,instance2_ct_15983
instance2_cp_15984,capital_15984,instance2_ct_15984
instance2_cp_15985,capital_15985,instance2_ct_15985
instance2_cp_15986,capital_15986,instance2_ct_15986
instance2_cp_15987,capital_15987,instance2_ct_15987
instance2_cp_15988,capital_15988,instance2_ct_15988
instance2_cp_15989,capital_15989,instance2_ct_15989
instance2_cp_15990,capital_15990,instance2_ct_15990
instance2_cp_15991,capital_15991,instance2_ct_15991
instance2_cp_15992,capital_15992,instance2_ct_15992
instance2_cp_15993,capital_15993,instance2_ct_15993
instance2_cp_15994,capital_15994,instance2_ct_15994
instance2_cp_15995,capital_15995,instance2_ct_15995
instance2_cp_15996,capital_15996,instance2_ct_15996
instance2_cp_15997,capital_15997,instance2_ct_15997
instance2_cp_15998,capital_15998,instance2_ct_15998
instance2_cp_15999,capital_15999,instance2_ct_15999
instance2_cp_16000,capital_16000,instance2_ct_16000
instance2_cp_16001,capital_16001,instance2_ct_16001
instance2_cp_16002,capital_16002,instance2_ct_16002
instance2_cp_16003,capital_16003,instance2_ct_16003
instance2_cp_16004,capital_16004,instance2_ct_16004
instance2_cp_16005,capital_16005,instance2_ct_16005
instance2_cp_16006,capital_16006,instance2_ct_16006
instance2_cp_16007,capital_16007,instance2_ct_16007
instance2_cp_16008,capital_16008,instance2_ct_16008
instance2_cp_16009,capital_16009,instance2_ct_16009
instance2_cp_16010,capital_16010,instance2_ct_16010
instance2_cp_16011,capital_16011,instance2_ct_16011
instance2_cp_16012,capital_16012,instance2_ct_16012
instance2_cp_16013,capital_16013,instance2_ct_16013
instance2_cp_16014,capital_16014,instance2_ct_16014
instance2_cp_16015,capital_16015,instance2_ct_16015
instance2_cp_16016,capital_16016,instance2_ct_16016
instance2_cp_16017,capital_16017,instance2_ct_16017
instance2_cp_16018,capital_16018,instance2_ct_16018
instance2_cp_16019,capital_16019,instance2_ct_16019
instance2_cp_16020,capital_16020,instance2_ct_16020
instance2_cp_16021,capital_16021,instance2_ct_16021
instance2_cp_16022,capital_16022,instance2_ct_16022
instance2_cp_16023,capital_16023,instance2_ct_16023
instance2_cp_16024,capital_16024,instance2_ct_16024
instance2_cp_16025,capital_16025,instance2_ct_16025
instance2_cp_16026,capital_16026,instance2_ct_16026
instance2_cp_16027,capital_16027,instance2_ct_16027
instance2_cp_16028,capital_16028,instance2_ct_16028
instance2_cp_16029,capital_16029,instance2_ct_16029
instance2_cp_16030,capital_16030,instance2_ct_16030
instance2_cp_16031,capital_16031,instance2_ct_16031
instance2_cp_16032,capital_16032,instance2_ct_16032
instance2_cp_16033,capital_16033,instance2_ct_16033
instance2_cp_16034,capital_16034,instance2_ct_16034
instance2_cp_16035,capital_16035,instance2_ct_16035
instance2_cp_16036,capital_16036,instance2_ct_16036
instance2_cp_16037,capital_16037,instance2_ct_16037
instance2_cp_16038,capital_16038,instance2_ct_16038
instance2_cp_16039,capital_16039,instance2_ct_16039
instance2_cp_16040,capital_16040,instance2_ct_16040
instance2_cp_16041,capital_16041,instance2_ct_16041
instance2_cp_16042,capital_16042,instance2_ct_16042
instance2_cp_16043,capital_16043,instance2_ct_16043
instance2_cp_16044,capital_16044,instance2_ct_16044
instance2_cp_16045,capital_16045,instance2_ct_16045
instance2_cp_16046,capital_16046,instance2_ct_16046
instance2_cp_16047,capital_16047,instance2_ct_16047
instance2_cp_16048,capital_16048,instance2_ct_16048
instance2_cp_16049,capital_16049,instance2_ct_16049
instance2_cp_16050,capital_16050,instance2_ct_16050
instance2_cp_16051,capital_16051,instance2_ct_16051
instance2_cp_16052,capital_16052,instance2_ct_16052
instance2_cp_16053,capital_16053,instance2_ct_16053
instance2_cp_16054,capital_16054,instance2_ct_16054
instance2_cp_16055,capital_16055,instance2_ct_16055
instance2_cp_16056,capital_16056,instance2_ct_16056
instance2_cp_16057,capital_16057,instance2_ct_16057
instance2_cp_16058,capital_16058,instance2_ct_16058
instance2_cp_16059,capital_16059,instance2_ct_16059
instance2_cp_16060,capital_16060,instance2_ct_16060
instance2_cp_16061,capital_16061,instance2_ct_16061
instance2_cp_16062,capital_16062,instance2_ct_16062
instance2_cp_16063,capital_16063,instance2_ct_16063
instance2_cp_16064,capital_16064,instance2_ct_16064
instance2_cp_16065,capital_16065,instance2_ct_16065
instance2_cp_16066,capital_16066,instance2_ct_16066
instance2_cp_16067,capital_16067,instance2_ct_16067
instance2_cp_16068,capital_16068,instance2_ct_16068
instance2_cp_16069,capital_16069,instance2_ct_16069
instance2_cp_16070,capital_16070,instance2_ct_16070
instance2_cp_16071,capital_16071,instance2_ct_16071
instance2_cp_16072,capital_16072,instance2_ct_16072
instance2_cp_16073,capital_16073,instance2_ct_16073
instance2_cp_16074,capital_16074,instance2_ct_16074
instance2_cp_16075,capital_16075,instance2_ct_16075
instance2_cp_16076,capital_16076,instance2_ct_16076
instance2_cp_16077,capital_16077,instance2_ct_16077
instance2_cp_16078,capital_16078,instance2_ct_16078
instance2_cp_16079,capital_16079,instance2_ct_16079
instance2_cp_16080,capital_16080,instance2_ct_16080
instance2_cp_16081,capital_16081,instance2_ct_16081
instance2_cp_16082,capital_16082,instance2_ct_16082
instance2_cp_16083,capital_16083,instance2_ct_16083
instance2_cp_16084,capital_16084,instance2_ct_16084
instance2_cp_16085,capital_16085,instance2_ct_16085
instance2_cp_16086,capital_16086,instance2_ct_16086
instance2_cp_16087,capital_16087,instance2_ct_16087
instance2_cp_16088,capital_16088,instance2_ct_16088
instance2_cp_16089,capital_16089,instance2_ct_16089
instance2_cp_16090,capital_16090,instance2_ct_16090
instance2_cp_16091,capital_16091,instance2_ct_16091
instance2_cp_16092,capital_16092,instance2_ct_16092
instance2_cp_16093,capital_16093,instance2_ct_16093
instance2_cp_16094,capital_16094,instance2_ct_16094
instance2_cp_16095,capital_16095,instance2_ct_16095
instance2_cp_16096,capital_16096,instance2_ct_16096
instance2_cp_16097,capital_16097,instance2_ct_16097
instance2_cp_16098,capital_16098,instance2_ct_16098
instance2_cp_16099,capital_16099,instance2_ct_16099
instance2_cp_16100,capital_16100,instance2_ct_16100
instance2_cp_16101,capital_16101,instance2_ct_16101
instance2_cp_16102,capital_16102,instance2_ct_16102
instance2_cp_16103,capital_16103,instance2_ct_16103
instance2_cp_16104,capital_16104,instance2_ct_16104
instance2_cp_16105,capital_16105,instance2_ct_16105
instance2_cp_16106,capital_16106,instance2_ct_16106
instance2_cp_16107,capital_16107,instance2_ct_16107
instance2_cp_16108,capital_16108,instance2_ct_16108
instance2_cp_16109,capital_16109,instance2_ct_16109
instance2_cp_16110,capital_16110,instance2_ct_16110
instance2_cp_16111,capital_16111,instance2_ct_16111
instance2_cp_16112,capital_16112,instance2_ct_16112
instance2_cp_16113,capital_16113,instance2_ct_16113
instance2_cp_16114,capital_16114,instance2_ct_16114
instance2_cp_16115,capital_16115,instance2_ct_16115
instance2_cp_16116,capital_16116,instance2_ct_16116
instance2_cp_16117,capital_16117,instance2_ct_16117
instance2_cp_16118,capital_16118,instance2_ct_16118
instance2_cp_16119,capital_16119,instance2_ct_16119
instance2_cp_16120,capital_16120,instance2_ct_16120
instance2_cp_16121,capital_16121,instance2_ct_16121
instance2_cp_16122,capital_16122,instance2_ct_16122
instance2_cp_16123,capital_16123,instance2_ct_16123
instance2_cp_16124,capital_16124,instance2_ct_16124
instance2_cp_16125,capital_16125,instance2_ct_16125
instance2_cp_16126,capital_16126,instance2_ct_16126
instance2_cp_16127,capital_16127,instance2_ct_16127
instance2_cp_16128,capital_16128,instance2_ct_16128
instance2_cp_16129,capital_16129,instance2_ct_16129
instance2_cp_16130,capital_16130,instance2_ct_16130
instance2_cp_16131,capital_16131,instance2_ct_16131
instance2_cp_16132,capital_16132,instance2_ct_16132
instance2_cp_16133,capital_16133,instance2_ct_16133
instance2_cp_16134,capital_16134,instance2_ct_16134
instance2_cp_16135,capital_16135,instance2_ct_16135
instance2_cp_16136,capital_16136,instance2_ct_16136
instance2_cp_16137,capital_16137,instance2_ct_16137
instance2_cp_16138,capital_16138,instance2_ct_16138
instance2_cp_16139,capital_16139,instance2_ct_16139
instance2_cp_16140,capital_16140,instance2_ct_16140
instance2_cp_16141,capital_16141,instance2_ct_16141
instance2_cp_16142,capital_16142,instance2_ct_16142
instance2_cp_16143,capital_16143,instance2_ct_16143
instance2_cp_16144,capital_16144,instance2_ct_16144
instance2_cp_16145,capital_16145,instance2_ct_16145
instance2_cp_16146,capital_16146,instance2_ct_16146
instance2_cp_16147,capital_16147,instance2_ct_16147
instance2_cp_16148,capital_16148,instance2_ct_16148
instance2_cp_16149,capital_16149,instance2_ct_16149
instance2_cp_16150,capital_16150,instance2_ct_16150
instance2_cp_16151,capital_16151,instance2_ct_16151
instance2_cp_16152,capital_16152,instance2_ct_16152
instance2_cp_16153,capital_16153,instance2_ct_16153
instance2_cp_16154,capital_16154,instance2_ct_16154
instance2_cp_16155,capital_16155,instance2_ct_16155
instance2_cp_16156,capital_16156,instance2_ct_16156
instance2_cp_16157,capital_16157,instance2_ct_16157
instance2_cp_16158,capital_16158,instance2_ct_16158
instance2_cp_16159,capital_16159,instance2_ct_16159
instance2_cp_16160,capital_16160,instance2_ct_16160
instance2_cp_16161,capital_16161,instance2_ct_16161
instance2_cp_16162,capital_16162,instance2_ct_16162
instance2_cp_16163,capital_16163,instance2_ct_16163
instance2_cp_16164,capital_16164,instance2_ct_16164
instance2_cp_16165,capital_16165,instance2_ct_16165
instance2_cp_16166,capital_16166,instance2_ct_16166
instance2_cp_16167,capital_16167,instance2_ct_16167
instance2_cp_16168,capital_16168,instance2_ct_16168
instance2_cp_16169,capital_16169,instance2_ct_16169
instance2_cp_16170,capital_16170,instance2_ct_16170
instance2_cp_16171,capital_16171,instance2_ct_16171
instance2_cp_16172,capital_16172,instance2_ct_16172
instance2_cp_16173,capital_16173,instance2_ct_16173
instance2_cp_16174,capital_16174,instance2_ct_16174
instance2_cp_16175,capital_16175,instance2_ct_16175
instance2_cp_16176,capital_16176,instance2_ct_16176
instance2_cp_16177,capital_16177,instance2_ct_16177
instance2_cp_16178,capital_16178,instance2_ct_16178
instance2_cp_16179,capital_16179,instance2_ct_16179
instance2_cp_16180,capital_16180,instance2_ct_16180
instance2_cp_16181,capital_16181,instance2_ct_16181
instance2_cp_16182,capital_16182,instance2_ct_16182
instance2_cp_16183,capital_16183,instance2_ct_16183
instance2_cp_16184,capital_16184,instance2_ct_16184
instance2_cp_16185,capital_16185,instance2_ct_16185
instance2_cp_16186,capital_16186,instance2_ct_16186
instance2_cp_16187,capital_16187,instance2_ct_16187
instance2_cp_16188,capital_16188,instance2_ct_16188
instance2_cp_16189,capital_16189,instance2_ct_16189
instance2_cp_16190,capital_16190,instance2_ct_16190
instance2_cp_16191,capital_16191,instance2_ct_16191
instance2_cp_16192,capital_16192,instance2_ct_16192
instance2_cp_16193,capital_16193,instance2_ct_16193
instance2_cp_16194,capital_16194,instance2_ct_16194
instance2_cp_16195,capital_16195,instance2_ct_16195
instance2_cp_16196,capital_16196,instance2_ct_16196
instance2_cp_16197,capital_16197,instance2_ct_16197
instance2_cp_16198,capital_16198,instance2_ct_16198
instance2_cp_16199,capital_16199,instance2_ct_16199
instance2_cp_16200,capital_16200,instance2_ct_16200
instance2_cp_16201,capital_16201,instance2_ct_16201
instance2_cp_16202,capital_16202,instance2_ct_16202
instance2_cp_16203,capital_16203,instance2_ct_16203
instance2_cp_16204,capital_16204,instance2_ct_16204
instance2_cp_16205,capital_16205,instance2_ct_16205
instance2_cp_16206,capital_16206,instance2_ct_16206
instance2_cp_16207,capital_16207,instance2_ct_16207
instance2_cp_16208,capital_16208,instance2_ct_16208
instance2_cp_16209,capital_16209,instance2_ct_16209
instance2_cp_16210,capital_16210,instance2_ct_16210
instance2_cp_16211,capital_16211,instance2_ct_16211
instance2_cp_16212,capital_16212,instance2_ct_16212
instance2_cp_16213,capital_16213,instance2_ct_16213
instance2_cp_16214,capital_16214,instance2_ct_16214
instance2_cp_16215,capital_16215,instance2_ct_16215
instance2_cp_16216,capital_16216,instance2_ct_16216
instance2_cp_16217,capital_16217,instance2_ct_16217
instance2_cp_16218,capital_16218,instance2_ct_16218
instance2_cp_16219,capital_16219,instance2_ct_16219
instance2_cp_16220,capital_16220,instance2_ct_16220
instance2_cp_16221,capital_16221,instance2_ct_16221
instance2_cp_16222,capital_16222,instance2_ct_16222
instance2_cp_16223,capital_16223,instance2_ct_16223
instance2_cp_16224,capital_16224,instance2_ct_16224
instance2_cp_16225,capital_16225,instance2_ct_16225
instance2_cp_16226,capital_16226,instance2_ct_16226
instance2_cp_16227,capital_16227,instance2_ct_16227
instance2_cp_16228,capital_16228,instance2_ct_16228
instance2_cp_16229,capital_16229,instance2_ct_16229
instance2_cp_16230,capital_16230,instance2_ct_16230
instance2_cp_16231,capital_16231,instance2_ct_16231
instance2_cp_16232,capital_16232,instance2_ct_16232
instance2_cp_16233,capital_16233,instance2_ct_16233
instance2_cp_16234,capital_16234,instance2_ct_16234
instance2_cp_16235,capital_16235,instance2_ct_16235
instance2_cp_16236,capital_16236,instance2_ct_16236
instance2_cp_16237,capital_16237,instance2_ct_16237
instance2_cp_16238,capital_16238,instance2_ct_16238
instance2_cp_16239,capital_16239,instance2_ct_16239
instance2_cp_16240,capital_16240,instance2_ct_16240
instance2_cp_16241,capital_16241,instance2_ct_16241
instance2_cp_16242,capital_16242,instance2_ct_16242
instance2_cp_16243,capital_16243,instance2_ct_16243
instance2_cp_16244,capital_16244,instance2_ct_16244
instance2_cp_16245,capital_16245,instance2_ct_16245
instance2_cp_16246,capital_16246,instance2_ct_16246
instance2_cp_16247,capital_16247,instance2_ct_16247
instance2_cp_16248,capital_16248,instance2_ct_16248
instance2_cp_16249,capital_16249,instance2_ct_16249
instance2_cp_16250,capital_16250,instance2_ct_16250
instance2_cp_16251,capital_16251,instance2_ct_16251
instance2_cp_16252,capital_16252,instance2_ct_16252
instance2_cp_16253,capital_16253,instance2_ct_16253
instance2_cp_16254,capital_16254,instance2_ct_16254
instance2_cp_16255,capital_16255,instance2_ct_16255
instance2_cp_16256,capital_16256,instance2_ct_16256
instance2_cp_16257,capital_16257,instance2_ct_16257
instance2_cp_16258,capital_16258,instance2_ct_16258
instance2_cp_16259,capital_16259,instance2_ct_16259
instance2_cp_16260,capital_16260,instance2_ct_16260
instance2_cp_16261,capital_16261,instance2_ct_16261
instance2_cp_16262,capital_16262,instance2_ct_16262
instance2_cp_16263,capital_16263,instance2_ct_16263
instance2_cp_16264,capital_16264,instance2_ct_16264
instance2_cp_16265,capital_16265,instance2_ct_16265
instance2_cp_16266,capital_16266,instance2_ct_16266
instance2_cp_16267,capital_16267,instance2_ct_16267
instance2_cp_16268,capital_16268,instance2_ct_16268
instance2_cp_16269,capital_16269,instance2_ct_16269
instance2_cp_16270,capital_16270,instance2_ct_16270
instance2_cp_16271,capital_16271,instance2_ct_16271
instance2_cp_16272,capital_16272,instance2_ct_16272
instance2_cp_16273,capital_16273,instance2_ct_16273
instance2_cp_16274,capital_16274,instance2_ct_16274
instance2_cp_16275,capital_16275,instance2_ct_16275
instance2_cp_16276,capital_16276,instance2_ct_16276
instance2_cp_16277,capital_16277,instance2_ct_16277
instance2_cp_16278,capital_16278,instance2_ct_16278
instance2_cp_16279,capital_16279,instance2_ct_16279
instance2_cp_16280,capital_16280,instance2_ct_16280
instance2_cp_16281,capital_16281,instance2_ct_16281
instance2_cp_16282,capital_16282,instance2_ct_16282
instance2_cp_16283,capital_16283,instance2_ct_16283
instance2_cp_16284,capital_16284,instance2_ct_16284
instance2_cp_16285,capital_16285,instance2_ct_16285
instance2_cp_16286,capital_16286,instance2_ct_16286
instance2_cp_16287,capital_16287,instance2_ct_16287
instance2_cp_16288,capital_16288,instance2_ct_16288
instance2_cp_16289,capital_16289,instance2_ct_16289
instance2_cp_16290,capital_16290,instance2_ct_16290
instance2_cp_16291,capital_16291,instance2_ct_16291
instance2_cp_16292,capital_16292,instance2_ct_16292
instance2_cp_16293,capital_16293,instance2_ct_16293
instance2_cp_16294,capital_16294,instance2_ct_16294
instance2_cp_16295,capital_16295,instance2_ct_16295
instance2_cp_16296,capital_16296,instance2_ct_16296
instance2_cp_16297,capital_16297,instance2_ct_16297
instance2_cp_16298,capital_16298,instance2_ct_16298
instance2_cp_16299,capital_16299,instance2_ct_16299
instance2_cp_16300,capital_16300,instance2_ct_16300
instance2_cp_16301,capital_16301,instance2_ct_16301
instance2_cp_16302,capital_16302,instance2_ct_16302
instance2_cp_16303,capital_16303,instance2_ct_16303
instance2_cp_16304,capital_16304,instance2_ct_16304
instance2_cp_16305,capital_16305,instance2_ct_16305
instance2_cp_16306,capital_16306,instance2_ct_16306
instance2_cp_16307,capital_16307,instance2_ct_16307
instance2_cp_16308,capital_16308,instance2_ct_16308
instance2_cp_16309,capital_16309,instance2_ct_16309
instance2_cp_16310,capital_16310,instance2_ct_16310
instance2_cp_16311,capital_16311,instance2_ct_16311
instance2_cp_16312,capital_16312,instance2_ct_16312
instance2_cp_16313,capital_16313,instance2_ct_16313
instance2_cp_16314,capital_16314,instance2_ct_16314
instance2_cp_16315,capital_16315,instance2_ct_16315
instance2_cp_16316,capital_16316,instance2_ct_16316
instance2_cp_16317,capital_16317,instance2_ct_16317
instance2_cp_16318,capital_16318,instance2_ct_16318
instance2_cp_16319,capital_16319,instance2_ct_16319
instance2_cp_16320,capital_16320,instance2_ct_16320
instance2_cp_16321,capital_16321,instance2_ct_16321
instance2_cp_16322,capital_16322,instance2_ct_16322
instance2_cp_16323,capital_16323,instance2_ct_16323
instance2_cp_16324,capital_16324,instance2_ct_16324
instance2_cp_16325,capital_16325,instance2_ct_16325
instance2_cp_16326,capital_16326,instance2_ct_16326
instance2_cp_16327,capital_16327,instance2_ct_16327
instance2_cp_16328,capital_16328,instance2_ct_16328
instance2_cp_16329,capital_16329,instance2_ct_16329
instance2_cp_16330,capital_16330,instance2_ct_16330
instance2_cp_16331,capital_16331,instance2_ct_16331
instance2_cp_16332,capital_16332,instance2_ct_16332
instance2_cp_16333,capital_16333,instance2_ct_16333
instance2_cp_16334,capital_16334,instance2_ct_16334
instance2_cp_16335,capital_16335,instance2_ct_16335
instance2_cp_16336,capital_16336,instance2_ct_16336
instance2_cp_16337,capital_16337,instance2_ct_16337
instance2_cp_16338,capital_16338,instance2_ct_16338
instance2_cp_16339,capital_16339,instance2_ct_16339
instance2_cp_16340,capital_16340,instance2_ct_16340
instance2_cp_16341,capital_16341,instance2_ct_16341
instance2_cp_16342,capital_16342,instance2_ct_16342
instance2_cp_16343,capital_16343,instance2_ct_16343
instance2_cp_16344,capital_16344,instance2_ct_16344
instance2_cp_16345,capital_16345,instance2_ct_16345
instance2_cp_16346,capital_16346,instance2_ct_16346
instance2_cp_16347,capital_16347,instance2_ct_16347
instance2_cp_16348,capital_16348,instance2_ct_16348
instance2_cp_16349,capital_16349,instance2_ct_16349
instance2_cp_16350,capital_16350,instance2_ct_16350
instance2_cp_16351,capital_16351,instance2_ct_16351
instance2_cp_16352,capital_16352,instance2_ct_16352
instance2_cp_16353,capital_16353,instance2_ct_16353
instance2_cp_16354,capital_16354,instance2_ct_16354
instance2_cp_16355,capital_16355,instance2_ct_16355
instance2_cp_16356,capital_16356,instance2_ct_16356
instance2_cp_16357,capital_16357,instance2_ct_16357
instance2_cp_16358,capital_16358,instance2_ct_16358
instance2_cp_16359,capital_16359,instance2_ct_16359
instance2_cp_16360,capital_16360,instance2_ct_16360
instance2_cp_16361,capital_16361,instance2_ct_16361
instance2_cp_16362,capital_16362,instance2_ct_16362
instance2_cp_16363,capital_16363,instance2_ct_16363
instance2_cp_16364,capital_16364,instance2_ct_16364
instance2_cp_16365,capital_16365,instance2_ct_16365
instance2_cp_16366,capital_16366,instance2_ct_16366
instance2_cp_16367,capital_16367,instance2_ct_16367
instance2_cp_16368,capital_16368,instance2_ct_16368
instance2_cp_16369,capital_16369,instance2_ct_16369
instance2_cp_16370,capital_16370,instance2_ct_16370
instance2_cp_16371,capital_16371,instance2_ct_16371
instance2_cp_16372,capital_16372,instance2_ct_16372
instance2_cp_16373,capital_16373,instance2_ct_16373
instance2_cp_16374,capital_16374,instance2_ct_16374
instance2_cp_16375,capital_16375,instance2_ct_16375
instance2_cp_16376,capital_16376,instance2_ct_16376
instance2_cp_16377,capital_16377,instance2_ct_16377
instance2_cp_16378,capital_16378,instance2_ct_16378
