country_id;name;book_ids
instance2_ct_17020;country17020;"[""instance2_bk_17020"",""instance2_bk_17019""]"
instance2_ct_17021;country17021;"[""instance2_bk_17021"",""instance2_bk_17020""]"
instance2_ct_17022;country17022;"[""instance2_bk_17022"",""instance2_bk_17021""]"
instance2_ct_17023;country17023;"[""instance2_bk_17023"",""instance2_bk_17022""]"
instance2_ct_17024;country17024;"[""instance2_bk_17024"",""instance2_bk_17023""]"
instance2_ct_17025;country17025;"[""instance2_bk_17025"",""instance2_bk_17024""]"
instance2_ct_17026;country17026;"[""instance2_bk_17026"",""instance2_bk_17025""]"
instance2_ct_17027;country17027;"[""instance2_bk_17027"",""instance2_bk_17026""]"
instance2_ct_17028;country17028;"[""instance2_bk_17028"",""instance2_bk_17027""]"
instance2_ct_17029;country17029;"[""instance2_bk_17029"",""instance2_bk_17028""]"
instance2_ct_17030;country17030;"[""instance2_bk_17030"",""instance2_bk_17029""]"
instance2_ct_17031;country17031;"[""instance2_bk_17031"",""instance2_bk_17030""]"
instance2_ct_17032;country17032;"[""instance2_bk_17032"",""instance2_bk_17031""]"
instance2_ct_17033;country17033;"[""instance2_bk_17033"",""instance2_bk_17032""]"
instance2_ct_17034;country17034;"[""instance2_bk_17034"",""instance2_bk_17033""]"
instance2_ct_17035;country17035;"[""instance2_bk_17035"",""instance2_bk_17034""]"
instance2_ct_17036;country17036;"[""instance2_bk_17036"",""instance2_bk_17035""]"
instance2_ct_17037;country17037;"[""instance2_bk_17037"",""instance2_bk_17036""]"
instance2_ct_17038;country17038;"[""instance2_bk_17038"",""instance2_bk_17037""]"
instance2_ct_17039;country17039;"[""instance2_bk_17039"",""instance2_bk_17038""]"
instance2_ct_17040;country17040;"[""instance2_bk_17040"",""instance2_bk_17039""]"
instance2_ct_17041;country17041;"[""instance2_bk_17041"",""instance2_bk_17040""]"
instance2_ct_17042;country17042;"[""instance2_bk_17042"",""instance2_bk_17041""]"
instance2_ct_17043;country17043;"[""instance2_bk_17043"",""instance2_bk_17042""]"
instance2_ct_17044;country17044;"[""instance2_bk_17044"",""instance2_bk_17043""]"
instance2_ct_17045;country17045;"[""instance2_bk_17045"",""instance2_bk_17044""]"
instance2_ct_17046;country17046;"[""instance2_bk_17046"",""instance2_bk_17045""]"
instance2_ct_17047;country17047;"[""instance2_bk_17047"",""instance2_bk_17046""]"
instance2_ct_17048;country17048;"[""instance2_bk_17048"",""instance2_bk_17047""]"
instance2_ct_17049;country17049;"[""instance2_bk_17049"",""instance2_bk_17048""]"
instance2_ct_17050;country17050;"[""instance2_bk_17050"",""instance2_bk_17049""]"
instance2_ct_17051;country17051;"[""instance2_bk_17051"",""instance2_bk_17050""]"
instance2_ct_17052;country17052;"[""instance2_bk_17052"",""instance2_bk_17051""]"
instance2_ct_17053;country17053;"[""instance2_bk_17053"",""instance2_bk_17052""]"
instance2_ct_17054;country17054;"[""instance2_bk_17054"",""instance2_bk_17053""]"
instance2_ct_17055;country17055;"[""instance2_bk_17055"",""instance2_bk_17054""]"
instance2_ct_17056;country17056;"[""instance2_bk_17056"",""instance2_bk_17055""]"
instance2_ct_17057;country17057;"[""instance2_bk_17057"",""instance2_bk_17056""]"
instance2_ct_17058;country17058;"[""instance2_bk_17058"",""instance2_bk_17057""]"
instance2_ct_17059;country17059;"[""instance2_bk_17059"",""instance2_bk_17058""]"
instance2_ct_17060;country17060;"[""instance2_bk_17060"",""instance2_bk_17059""]"
instance2_ct_17061;country17061;"[""instance2_bk_17061"",""instance2_bk_17060""]"
instance2_ct_17062;country17062;"[""instance2_bk_17062"",""instance2_bk_17061""]"
instance2_ct_17063;country17063;"[""instance2_bk_17063"",""instance2_bk_17062""]"
instance2_ct_17064;country17064;"[""instance2_bk_17064"",""instance2_bk_17063""]"
instance2_ct_17065;country17065;"[""instance2_bk_17065"",""instance2_bk_17064""]"
instance2_ct_17066;country17066;"[""instance2_bk_17066"",""instance2_bk_17065""]"
instance2_ct_17067;country17067;"[""instance2_bk_17067"",""instance2_bk_17066""]"
instance2_ct_17068;country17068;"[""instance2_bk_17068"",""instance2_bk_17067""]"
instance2_ct_17069;country17069;"[""instance2_bk_17069"",""instance2_bk_17068""]"
instance2_ct_17070;country17070;"[""instance2_bk_17070"",""instance2_bk_17069""]"
instance2_ct_17071;country17071;"[""instance2_bk_17071"",""instance2_bk_17070""]"
instance2_ct_17072;country17072;"[""instance2_bk_17072"",""instance2_bk_17071""]"
instance2_ct_17073;country17073;"[""instance2_bk_17073"",""instance2_bk_17072""]"
instance2_ct_17074;country17074;"[""instance2_bk_17074"",""instance2_bk_17073""]"
instance2_ct_17075;country17075;"[""instance2_bk_17075"",""instance2_bk_17074""]"
instance2_ct_17076;country17076;"[""instance2_bk_17076"",""instance2_bk_17075""]"
instance2_ct_17077;country17077;"[""instance2_bk_17077"",""instance2_bk_17076""]"
instance2_ct_17078;country17078;"[""instance2_bk_17078"",""instance2_bk_17077""]"
instance2_ct_17079;country17079;"[""instance2_bk_17079"",""instance2_bk_17078""]"
instance2_ct_17080;country17080;"[""instance2_bk_17080"",""instance2_bk_17079""]"
instance2_ct_17081;country17081;"[""instance2_bk_17081"",""instance2_bk_17080""]"
instance2_ct_17082;country17082;"[""instance2_bk_17082"",""instance2_bk_17081""]"
instance2_ct_17083;country17083;"[""instance2_bk_17083"",""instance2_bk_17082""]"
instance2_ct_17084;country17084;"[""instance2_bk_17084"",""instance2_bk_17083""]"
instance2_ct_17085;country17085;"[""instance2_bk_17085"",""instance2_bk_17084""]"
instance2_ct_17086;country17086;"[""instance2_bk_17086"",""instance2_bk_17085""]"
instance2_ct_17087;country17087;"[""instance2_bk_17087"",""instance2_bk_17086""]"
instance2_ct_17088;country17088;"[""instance2_bk_17088"",""instance2_bk_17087""]"
instance2_ct_17089;country17089;"[""instance2_bk_17089"",""instance2_bk_17088""]"
instance2_ct_17090;country17090;"[""instance2_bk_17090"",""instance2_bk_17089""]"
instance2_ct_17091;country17091;"[""instance2_bk_17091"",""instance2_bk_17090""]"
instance2_ct_17092;country17092;"[""instance2_bk_17092"",""instance2_bk_17091""]"
instance2_ct_17093;country17093;"[""instance2_bk_17093"",""instance2_bk_17092""]"
instance2_ct_17094;country17094;"[""instance2_bk_17094"",""instance2_bk_17093""]"
instance2_ct_17095;country17095;"[""instance2_bk_17095"",""instance2_bk_17094""]"
instance2_ct_17096;country17096;"[""instance2_bk_17096"",""instance2_bk_17095""]"
instance2_ct_17097;country17097;"[""instance2_bk_17097"",""instance2_bk_17096""]"
instance2_ct_17098;country17098;"[""instance2_bk_17098"",""instance2_bk_17097""]"
instance2_ct_17099;country17099;"[""instance2_bk_17099"",""instance2_bk_17098""]"
instance2_ct_17100;country17100;"[""instance2_bk_17100"",""instance2_bk_17099""]"
instance2_ct_17101;country17101;"[""instance2_bk_17101"",""instance2_bk_17100""]"
instance2_ct_17102;country17102;"[""instance2_bk_17102"",""instance2_bk_17101""]"
instance2_ct_17103;country17103;"[""instance2_bk_17103"",""instance2_bk_17102""]"
instance2_ct_17104;country17104;"[""instance2_bk_17104"",""instance2_bk_17103""]"
instance2_ct_17105;country17105;"[""instance2_bk_17105"",""instance2_bk_17104""]"
instance2_ct_17106;country17106;"[""instance2_bk_17106"",""instance2_bk_17105""]"
instance2_ct_17107;country17107;"[""instance2_bk_17107"",""instance2_bk_17106""]"
instance2_ct_17108;country17108;"[""instance2_bk_17108"",""instance2_bk_17107""]"
instance2_ct_17109;country17109;"[""instance2_bk_17109"",""instance2_bk_17108""]"
instance2_ct_17110;country17110;"[""instance2_bk_17110"",""instance2_bk_17109""]"
instance2_ct_17111;country17111;"[""instance2_bk_17111"",""instance2_bk_17110""]"
instance2_ct_17112;country17112;"[""instance2_bk_17112"",""instance2_bk_17111""]"
instance2_ct_17113;country17113;"[""instance2_bk_17113"",""instance2_bk_17112""]"
instance2_ct_17114;country17114;"[""instance2_bk_17114"",""instance2_bk_17113""]"
instance2_ct_17115;country17115;"[""instance2_bk_17115"",""instance2_bk_17114""]"
instance2_ct_17116;country17116;"[""instance2_bk_17116"",""instance2_bk_17115""]"
instance2_ct_17117;country17117;"[""instance2_bk_17117"",""instance2_bk_17116""]"
instance2_ct_17118;country17118;"[""instance2_bk_17118"",""instance2_bk_17117""]"
instance2_ct_17119;country17119;"[""instance2_bk_17119"",""instance2_bk_17118""]"
instance2_ct_17120;country17120;"[""instance2_bk_17120"",""instance2_bk_17119""]"
instance2_ct_17121;country17121;"[""instance2_bk_17121"",""instance2_bk_17120""]"
instance2_ct_17122;country17122;"[""instance2_bk_17122"",""instance2_bk_17121""]"
instance2_ct_17123;country17123;"[""instance2_bk_17123"",""instance2_bk_17122""]"
instance2_ct_17124;country17124;"[""instance2_bk_17124"",""instance2_bk_17123""]"
instance2_ct_17125;country17125;"[""instance2_bk_17125"",""instance2_bk_17124""]"
instance2_ct_17126;country17126;"[""instance2_bk_17126"",""instance2_bk_17125""]"
instance2_ct_17127;country17127;"[""instance2_bk_17127"",""instance2_bk_17126""]"
instance2_ct_17128;country17128;"[""instance2_bk_17128"",""instance2_bk_17127""]"
instance2_ct_17129;country17129;"[""instance2_bk_17129"",""instance2_bk_17128""]"
instance2_ct_17130;country17130;"[""instance2_bk_17130"",""instance2_bk_17129""]"
instance2_ct_17131;country17131;"[""instance2_bk_17131"",""instance2_bk_17130""]"
instance2_ct_17132;country17132;"[""instance2_bk_17132"",""instance2_bk_17131""]"
instance2_ct_17133;country17133;"[""instance2_bk_17133"",""instance2_bk_17132""]"
instance2_ct_17134;country17134;"[""instance2_bk_17134"",""instance2_bk_17133""]"
instance2_ct_17135;country17135;"[""instance2_bk_17135"",""instance2_bk_17134""]"
instance2_ct_17136;country17136;"[""instance2_bk_17136"",""instance2_bk_17135""]"
instance2_ct_17137;country17137;"[""instance2_bk_17137"",""instance2_bk_17136""]"
instance2_ct_17138;country17138;"[""instance2_bk_17138"",""instance2_bk_17137""]"
instance2_ct_17139;country17139;"[""instance2_bk_17139"",""instance2_bk_17138""]"
instance2_ct_17140;country17140;"[""instance2_bk_17140"",""instance2_bk_17139""]"
instance2_ct_17141;country17141;"[""instance2_bk_17141"",""instance2_bk_17140""]"
instance2_ct_17142;country17142;"[""instance2_bk_17142"",""instance2_bk_17141""]"
instance2_ct_17143;country17143;"[""instance2_bk_17143"",""instance2_bk_17142""]"
instance2_ct_17144;country17144;"[""instance2_bk_17144"",""instance2_bk_17143""]"
instance2_ct_17145;country17145;"[""instance2_bk_17145"",""instance2_bk_17144""]"
instance2_ct_17146;country17146;"[""instance2_bk_17146"",""instance2_bk_17145""]"
instance2_ct_17147;country17147;"[""instance2_bk_17147"",""instance2_bk_17146""]"
instance2_ct_17148;country17148;"[""instance2_bk_17148"",""instance2_bk_17147""]"
instance2_ct_17149;country17149;"[""instance2_bk_17149"",""instance2_bk_17148""]"
instance2_ct_17150;country17150;"[""instance2_bk_17150"",""instance2_bk_17149""]"
instance2_ct_17151;country17151;"[""instance2_bk_17151"",""instance2_bk_17150""]"
instance2_ct_17152;country17152;"[""instance2_bk_17152"",""instance2_bk_17151""]"
instance2_ct_17153;country17153;"[""instance2_bk_17153"",""instance2_bk_17152""]"
instance2_ct_17154;country17154;"[""instance2_bk_17154"",""instance2_bk_17153""]"
instance2_ct_17155;country17155;"[""instance2_bk_17155"",""instance2_bk_17154""]"
instance2_ct_17156;country17156;"[""instance2_bk_17156"",""instance2_bk_17155""]"
instance2_ct_17157;country17157;"[""instance2_bk_17157"",""instance2_bk_17156""]"
instance2_ct_17158;country17158;"[""instance2_bk_17158"",""instance2_bk_17157""]"
instance2_ct_17159;country17159;"[""instance2_bk_17159"",""instance2_bk_17158""]"
instance2_ct_17160;country17160;"[""instance2_bk_17160"",""instance2_bk_17159""]"
instance2_ct_17161;country17161;"[""instance2_bk_17161"",""instance2_bk_17160""]"
instance2_ct_17162;country17162;"[""instance2_bk_17162"",""instance2_bk_17161""]"
instance2_ct_17163;country17163;"[""instance2_bk_17163"",""instance2_bk_17162""]"
instance2_ct_17164;country17164;"[""instance2_bk_17164"",""instance2_bk_17163""]"
instance2_ct_17165;country17165;"[""instance2_bk_17165"",""instance2_bk_17164""]"
instance2_ct_17166;country17166;"[""instance2_bk_17166"",""instance2_bk_17165""]"
instance2_ct_17167;country17167;"[""instance2_bk_17167"",""instance2_bk_17166""]"
instance2_ct_17168;country17168;"[""instance2_bk_17168"",""instance2_bk_17167""]"
instance2_ct_17169;country17169;"[""instance2_bk_17169"",""instance2_bk_17168""]"
instance2_ct_17170;country17170;"[""instance2_bk_17170"",""instance2_bk_17169""]"
instance2_ct_17171;country17171;"[""instance2_bk_17171"",""instance2_bk_17170""]"
instance2_ct_17172;country17172;"[""instance2_bk_17172"",""instance2_bk_17171""]"
instance2_ct_17173;country17173;"[""instance2_bk_17173"",""instance2_bk_17172""]"
instance2_ct_17174;country17174;"[""instance2_bk_17174"",""instance2_bk_17173""]"
instance2_ct_17175;country17175;"[""instance2_bk_17175"",""instance2_bk_17174""]"
instance2_ct_17176;country17176;"[""instance2_bk_17176"",""instance2_bk_17175""]"
instance2_ct_17177;country17177;"[""instance2_bk_17177"",""instance2_bk_17176""]"
instance2_ct_17178;country17178;"[""instance2_bk_17178"",""instance2_bk_17177""]"
instance2_ct_17179;country17179;"[""instance2_bk_17179"",""instance2_bk_17178""]"
instance2_ct_17180;country17180;"[""instance2_bk_17180"",""instance2_bk_17179""]"
instance2_ct_17181;country17181;"[""instance2_bk_17181"",""instance2_bk_17180""]"
instance2_ct_17182;country17182;"[""instance2_bk_17182"",""instance2_bk_17181""]"
instance2_ct_17183;country17183;"[""instance2_bk_17183"",""instance2_bk_17182""]"
instance2_ct_17184;country17184;"[""instance2_bk_17184"",""instance2_bk_17183""]"
instance2_ct_17185;country17185;"[""instance2_bk_17185"",""instance2_bk_17184""]"
instance2_ct_17186;country17186;"[""instance2_bk_17186"",""instance2_bk_17185""]"
instance2_ct_17187;country17187;"[""instance2_bk_17187"",""instance2_bk_17186""]"
instance2_ct_17188;country17188;"[""instance2_bk_17188"",""instance2_bk_17187""]"
instance2_ct_17189;country17189;"[""instance2_bk_17189"",""instance2_bk_17188""]"
instance2_ct_17190;country17190;"[""instance2_bk_17190"",""instance2_bk_17189""]"
instance2_ct_17191;country17191;"[""instance2_bk_17191"",""instance2_bk_17190""]"
instance2_ct_17192;country17192;"[""instance2_bk_17192"",""instance2_bk_17191""]"
instance2_ct_17193;country17193;"[""instance2_bk_17193"",""instance2_bk_17192""]"
instance2_ct_17194;country17194;"[""instance2_bk_17194"",""instance2_bk_17193""]"
instance2_ct_17195;country17195;"[""instance2_bk_17195"",""instance2_bk_17194""]"
instance2_ct_17196;country17196;"[""instance2_bk_17196"",""instance2_bk_17195""]"
instance2_ct_17197;country17197;"[""instance2_bk_17197"",""instance2_bk_17196""]"
instance2_ct_17198;country17198;"[""instance2_bk_17198"",""instance2_bk_17197""]"
instance2_ct_17199;country17199;"[""instance2_bk_17199"",""instance2_bk_17198""]"
instance2_ct_17200;country17200;"[""instance2_bk_17200"",""instance2_bk_17199""]"
instance2_ct_17201;country17201;"[""instance2_bk_17201"",""instance2_bk_17200""]"
instance2_ct_17202;country17202;"[""instance2_bk_17202"",""instance2_bk_17201""]"
instance2_ct_17203;country17203;"[""instance2_bk_17203"",""instance2_bk_17202""]"
instance2_ct_17204;country17204;"[""instance2_bk_17204"",""instance2_bk_17203""]"
instance2_ct_17205;country17205;"[""instance2_bk_17205"",""instance2_bk_17204""]"
instance2_ct_17206;country17206;"[""instance2_bk_17206"",""instance2_bk_17205""]"
instance2_ct_17207;country17207;"[""instance2_bk_17207"",""instance2_bk_17206""]"
instance2_ct_17208;country17208;"[""instance2_bk_17208"",""instance2_bk_17207""]"
instance2_ct_17209;country17209;"[""instance2_bk_17209"",""instance2_bk_17208""]"
instance2_ct_17210;country17210;"[""instance2_bk_17210"",""instance2_bk_17209""]"
instance2_ct_17211;country17211;"[""instance2_bk_17211"",""instance2_bk_17210""]"
instance2_ct_17212;country17212;"[""instance2_bk_17212"",""instance2_bk_17211""]"
instance2_ct_17213;country17213;"[""instance2_bk_17213"",""instance2_bk_17212""]"
instance2_ct_17214;country17214;"[""instance2_bk_17214"",""instance2_bk_17213""]"
instance2_ct_17215;country17215;"[""instance2_bk_17215"",""instance2_bk_17214""]"
instance2_ct_17216;country17216;"[""instance2_bk_17216"",""instance2_bk_17215""]"
instance2_ct_17217;country17217;"[""instance2_bk_17217"",""instance2_bk_17216""]"
instance2_ct_17218;country17218;"[""instance2_bk_17218"",""instance2_bk_17217""]"
instance2_ct_17219;country17219;"[""instance2_bk_17219"",""instance2_bk_17218""]"
instance2_ct_17220;country17220;"[""instance2_bk_17220"",""instance2_bk_17219""]"
instance2_ct_17221;country17221;"[""instance2_bk_17221"",""instance2_bk_17220""]"
instance2_ct_17222;country17222;"[""instance2_bk_17222"",""instance2_bk_17221""]"
instance2_ct_17223;country17223;"[""instance2_bk_17223"",""instance2_bk_17222""]"
instance2_ct_17224;country17224;"[""instance2_bk_17224"",""instance2_bk_17223""]"
instance2_ct_17225;country17225;"[""instance2_bk_17225"",""instance2_bk_17224""]"
instance2_ct_17226;country17226;"[""instance2_bk_17226"",""instance2_bk_17225""]"
instance2_ct_17227;country17227;"[""instance2_bk_17227"",""instance2_bk_17226""]"
instance2_ct_17228;country17228;"[""instance2_bk_17228"",""instance2_bk_17227""]"
instance2_ct_17229;country17229;"[""instance2_bk_17229"",""instance2_bk_17228""]"
instance2_ct_17230;country17230;"[""instance2_bk_17230"",""instance2_bk_17229""]"
instance2_ct_17231;country17231;"[""instance2_bk_17231"",""instance2_bk_17230""]"
instance2_ct_17232;country17232;"[""instance2_bk_17232"",""instance2_bk_17231""]"
instance2_ct_17233;country17233;"[""instance2_bk_17233"",""instance2_bk_17232""]"
instance2_ct_17234;country17234;"[""instance2_bk_17234"",""instance2_bk_17233""]"
instance2_ct_17235;country17235;"[""instance2_bk_17235"",""instance2_bk_17234""]"
instance2_ct_17236;country17236;"[""instance2_bk_17236"",""instance2_bk_17235""]"
instance2_ct_17237;country17237;"[""instance2_bk_17237"",""instance2_bk_17236""]"
instance2_ct_17238;country17238;"[""instance2_bk_17238"",""instance2_bk_17237""]"
instance2_ct_17239;country17239;"[""instance2_bk_17239"",""instance2_bk_17238""]"
instance2_ct_17240;country17240;"[""instance2_bk_17240"",""instance2_bk_17239""]"
instance2_ct_17241;country17241;"[""instance2_bk_17241"",""instance2_bk_17240""]"
instance2_ct_17242;country17242;"[""instance2_bk_17242"",""instance2_bk_17241""]"
instance2_ct_17243;country17243;"[""instance2_bk_17243"",""instance2_bk_17242""]"
instance2_ct_17244;country17244;"[""instance2_bk_17244"",""instance2_bk_17243""]"
instance2_ct_17245;country17245;"[""instance2_bk_17245"",""instance2_bk_17244""]"
instance2_ct_17246;country17246;"[""instance2_bk_17246"",""instance2_bk_17245""]"
instance2_ct_17247;country17247;"[""instance2_bk_17247"",""instance2_bk_17246""]"
instance2_ct_17248;country17248;"[""instance2_bk_17248"",""instance2_bk_17247""]"
instance2_ct_17249;country17249;"[""instance2_bk_17249"",""instance2_bk_17248""]"
instance2_ct_17250;country17250;"[""instance2_bk_17250"",""instance2_bk_17249""]"
instance2_ct_17251;country17251;"[""instance2_bk_17251"",""instance2_bk_17250""]"
instance2_ct_17252;country17252;"[""instance2_bk_17252"",""instance2_bk_17251""]"
instance2_ct_17253;country17253;"[""instance2_bk_17253"",""instance2_bk_17252""]"
instance2_ct_17254;country17254;"[""instance2_bk_17254"",""instance2_bk_17253""]"
instance2_ct_17255;country17255;"[""instance2_bk_17255"",""instance2_bk_17254""]"
instance2_ct_17256;country17256;"[""instance2_bk_17256"",""instance2_bk_17255""]"
instance2_ct_17257;country17257;"[""instance2_bk_17257"",""instance2_bk_17256""]"
instance2_ct_17258;country17258;"[""instance2_bk_17258"",""instance2_bk_17257""]"
instance2_ct_17259;country17259;"[""instance2_bk_17259"",""instance2_bk_17258""]"
instance2_ct_17260;country17260;"[""instance2_bk_17260"",""instance2_bk_17259""]"
instance2_ct_17261;country17261;"[""instance2_bk_17261"",""instance2_bk_17260""]"
instance2_ct_17262;country17262;"[""instance2_bk_17262"",""instance2_bk_17261""]"
instance2_ct_17263;country17263;"[""instance2_bk_17263"",""instance2_bk_17262""]"
instance2_ct_17264;country17264;"[""instance2_bk_17264"",""instance2_bk_17263""]"
instance2_ct_17265;country17265;"[""instance2_bk_17265"",""instance2_bk_17264""]"
instance2_ct_17266;country17266;"[""instance2_bk_17266"",""instance2_bk_17265""]"
instance2_ct_17267;country17267;"[""instance2_bk_17267"",""instance2_bk_17266""]"
instance2_ct_17268;country17268;"[""instance2_bk_17268"",""instance2_bk_17267""]"
instance2_ct_17269;country17269;"[""instance2_bk_17269"",""instance2_bk_17268""]"
instance2_ct_17270;country17270;"[""instance2_bk_17270"",""instance2_bk_17269""]"
instance2_ct_17271;country17271;"[""instance2_bk_17271"",""instance2_bk_17270""]"
instance2_ct_17272;country17272;"[""instance2_bk_17272"",""instance2_bk_17271""]"
instance2_ct_17273;country17273;"[""instance2_bk_17273"",""instance2_bk_17272""]"
instance2_ct_17274;country17274;"[""instance2_bk_17274"",""instance2_bk_17273""]"
instance2_ct_17275;country17275;"[""instance2_bk_17275"",""instance2_bk_17274""]"
instance2_ct_17276;country17276;"[""instance2_bk_17276"",""instance2_bk_17275""]"
instance2_ct_17277;country17277;"[""instance2_bk_17277"",""instance2_bk_17276""]"
instance2_ct_17278;country17278;"[""instance2_bk_17278"",""instance2_bk_17277""]"
instance2_ct_17279;country17279;"[""instance2_bk_17279"",""instance2_bk_17278""]"
instance2_ct_17280;country17280;"[""instance2_bk_17280"",""instance2_bk_17279""]"
instance2_ct_17281;country17281;"[""instance2_bk_17281"",""instance2_bk_17280""]"
instance2_ct_17282;country17282;"[""instance2_bk_17282"",""instance2_bk_17281""]"
instance2_ct_17283;country17283;"[""instance2_bk_17283"",""instance2_bk_17282""]"
instance2_ct_17284;country17284;"[""instance2_bk_17284"",""instance2_bk_17283""]"
instance2_ct_17285;country17285;"[""instance2_bk_17285"",""instance2_bk_17284""]"
instance2_ct_17286;country17286;"[""instance2_bk_17286"",""instance2_bk_17285""]"
instance2_ct_17287;country17287;"[""instance2_bk_17287"",""instance2_bk_17286""]"
instance2_ct_17288;country17288;"[""instance2_bk_17288"",""instance2_bk_17287""]"
instance2_ct_17289;country17289;"[""instance2_bk_17289"",""instance2_bk_17288""]"
instance2_ct_17290;country17290;"[""instance2_bk_17290"",""instance2_bk_17289""]"
instance2_ct_17291;country17291;"[""instance2_bk_17291"",""instance2_bk_17290""]"
instance2_ct_17292;country17292;"[""instance2_bk_17292"",""instance2_bk_17291""]"
instance2_ct_17293;country17293;"[""instance2_bk_17293"",""instance2_bk_17292""]"
instance2_ct_17294;country17294;"[""instance2_bk_17294"",""instance2_bk_17293""]"
instance2_ct_17295;country17295;"[""instance2_bk_17295"",""instance2_bk_17294""]"
instance2_ct_17296;country17296;"[""instance2_bk_17296"",""instance2_bk_17295""]"
instance2_ct_17297;country17297;"[""instance2_bk_17297"",""instance2_bk_17296""]"
instance2_ct_17298;country17298;"[""instance2_bk_17298"",""instance2_bk_17297""]"
instance2_ct_17299;country17299;"[""instance2_bk_17299"",""instance2_bk_17298""]"
instance2_ct_17300;country17300;"[""instance2_bk_17300"",""instance2_bk_17299""]"
instance2_ct_17301;country17301;"[""instance2_bk_17301"",""instance2_bk_17300""]"
instance2_ct_17302;country17302;"[""instance2_bk_17302"",""instance2_bk_17301""]"
instance2_ct_17303;country17303;"[""instance2_bk_17303"",""instance2_bk_17302""]"
instance2_ct_17304;country17304;"[""instance2_bk_17304"",""instance2_bk_17303""]"
instance2_ct_17305;country17305;"[""instance2_bk_17305"",""instance2_bk_17304""]"
instance2_ct_17306;country17306;"[""instance2_bk_17306"",""instance2_bk_17305""]"
instance2_ct_17307;country17307;"[""instance2_bk_17307"",""instance2_bk_17306""]"
instance2_ct_17308;country17308;"[""instance2_bk_17308"",""instance2_bk_17307""]"
instance2_ct_17309;country17309;"[""instance2_bk_17309"",""instance2_bk_17308""]"
instance2_ct_17310;country17310;"[""instance2_bk_17310"",""instance2_bk_17309""]"
instance2_ct_17311;country17311;"[""instance2_bk_17311"",""instance2_bk_17310""]"
instance2_ct_17312;country17312;"[""instance2_bk_17312"",""instance2_bk_17311""]"
instance2_ct_17313;country17313;"[""instance2_bk_17313"",""instance2_bk_17312""]"
instance2_ct_17314;country17314;"[""instance2_bk_17314"",""instance2_bk_17313""]"
instance2_ct_17315;country17315;"[""instance2_bk_17315"",""instance2_bk_17314""]"
instance2_ct_17316;country17316;"[""instance2_bk_17316"",""instance2_bk_17315""]"
instance2_ct_17317;country17317;"[""instance2_bk_17317"",""instance2_bk_17316""]"
instance2_ct_17318;country17318;"[""instance2_bk_17318"",""instance2_bk_17317""]"
instance2_ct_17319;country17319;"[""instance2_bk_17319"",""instance2_bk_17318""]"
instance2_ct_17320;country17320;"[""instance2_bk_17320"",""instance2_bk_17319""]"
instance2_ct_17321;country17321;"[""instance2_bk_17321"",""instance2_bk_17320""]"
instance2_ct_17322;country17322;"[""instance2_bk_17322"",""instance2_bk_17321""]"
instance2_ct_17323;country17323;"[""instance2_bk_17323"",""instance2_bk_17322""]"
instance2_ct_17324;country17324;"[""instance2_bk_17324"",""instance2_bk_17323""]"
instance2_ct_17325;country17325;"[""instance2_bk_17325"",""instance2_bk_17324""]"
instance2_ct_17326;country17326;"[""instance2_bk_17326"",""instance2_bk_17325""]"
instance2_ct_17327;country17327;"[""instance2_bk_17327"",""instance2_bk_17326""]"
instance2_ct_17328;country17328;"[""instance2_bk_17328"",""instance2_bk_17327""]"
instance2_ct_17329;country17329;"[""instance2_bk_17329"",""instance2_bk_17328""]"
instance2_ct_17330;country17330;"[""instance2_bk_17330"",""instance2_bk_17329""]"
instance2_ct_17331;country17331;"[""instance2_bk_17331"",""instance2_bk_17330""]"
instance2_ct_17332;country17332;"[""instance2_bk_17332"",""instance2_bk_17331""]"
instance2_ct_17333;country17333;"[""instance2_bk_17333"",""instance2_bk_17332""]"
instance2_ct_17334;country17334;"[""instance2_bk_17334"",""instance2_bk_17333""]"
instance2_ct_17335;country17335;"[""instance2_bk_17335"",""instance2_bk_17334""]"
instance2_ct_17336;country17336;"[""instance2_bk_17336"",""instance2_bk_17335""]"
instance2_ct_17337;country17337;"[""instance2_bk_17337"",""instance2_bk_17336""]"
instance2_ct_17338;country17338;"[""instance2_bk_17338"",""instance2_bk_17337""]"
instance2_ct_17339;country17339;"[""instance2_bk_17339"",""instance2_bk_17338""]"
instance2_ct_17340;country17340;"[""instance2_bk_17340"",""instance2_bk_17339""]"
instance2_ct_17341;country17341;"[""instance2_bk_17341"",""instance2_bk_17340""]"
instance2_ct_17342;country17342;"[""instance2_bk_17342"",""instance2_bk_17341""]"
instance2_ct_17343;country17343;"[""instance2_bk_17343"",""instance2_bk_17342""]"
instance2_ct_17344;country17344;"[""instance2_bk_17344"",""instance2_bk_17343""]"
instance2_ct_17345;country17345;"[""instance2_bk_17345"",""instance2_bk_17344""]"
instance2_ct_17346;country17346;"[""instance2_bk_17346"",""instance2_bk_17345""]"
instance2_ct_17347;country17347;"[""instance2_bk_17347"",""instance2_bk_17346""]"
instance2_ct_17348;country17348;"[""instance2_bk_17348"",""instance2_bk_17347""]"
instance2_ct_17349;country17349;"[""instance2_bk_17349"",""instance2_bk_17348""]"
instance2_ct_17350;country17350;"[""instance2_bk_17350"",""instance2_bk_17349""]"
instance2_ct_17351;country17351;"[""instance2_bk_17351"",""instance2_bk_17350""]"
instance2_ct_17352;country17352;"[""instance2_bk_17352"",""instance2_bk_17351""]"
