book_id;name;country_ids;publisher_id
instance2_bk_18730;book18730;"[""instance2_ct_18730"",""instance2_ct_18731""]";instance2_pb_15259
instance2_bk_18731;book18731;"[""instance2_ct_18731"",""instance2_ct_18732""]";instance2_pb_14972
instance2_bk_18732;book18732;"[""instance2_ct_18732"",""instance2_ct_18733""]";instance2_pb_16288
instance2_bk_18733;book18733;"[""instance2_ct_18733"",""instance2_ct_18734""]";instance2_pb_18295
instance2_bk_18734;book18734;"[""instance2_ct_18734"",""instance2_ct_18735""]";instance2_pb_15302
instance2_bk_18735;book18735;"[""instance2_ct_18735"",""instance2_ct_18736""]";instance2_pb_11014
instance2_bk_18736;book18736;"[""instance2_ct_18736"",""instance2_ct_18737""]";instance2_pb_10174
instance2_bk_18737;book18737;"[""instance2_ct_18737"",""instance2_ct_18738""]";instance2_pb_5280
instance2_bk_18738;book18738;"[""instance2_ct_18738"",""instance2_ct_18739""]";instance2_pb_13140
instance2_bk_18739;book18739;"[""instance2_ct_18739"",""instance2_ct_18740""]";instance2_pb_14262
instance2_bk_18740;book18740;"[""instance2_ct_18740"",""instance2_ct_18741""]";instance2_pb_13392
instance2_bk_18741;book18741;"[""instance2_ct_18741"",""instance2_ct_18742""]";instance2_pb_16485
instance2_bk_18742;book18742;"[""instance2_ct_18742"",""instance2_ct_18743""]";instance2_pb_1529
instance2_bk_18743;book18743;"[""instance2_ct_18743"",""instance2_ct_18744""]";instance2_pb_7316
instance2_bk_18744;book18744;"[""instance2_ct_18744"",""instance2_ct_18745""]";instance2_pb_12645
instance2_bk_18745;book18745;"[""instance2_ct_18745"",""instance2_ct_18746""]";instance2_pb_12630
instance2_bk_18746;book18746;"[""instance2_ct_18746"",""instance2_ct_18747""]";instance2_pb_991
instance2_bk_18747;book18747;"[""instance2_ct_18747"",""instance2_ct_18748""]";instance2_pb_19052
instance2_bk_18748;book18748;"[""instance2_ct_18748"",""instance2_ct_18749""]";instance2_pb_16115
instance2_bk_18749;book18749;"[""instance2_ct_18749"",""instance2_ct_18750""]";instance2_pb_8758
instance2_bk_18750;book18750;"[""instance2_ct_18750"",""instance2_ct_18751""]";instance2_pb_11898
instance2_bk_18751;book18751;"[""instance2_ct_18751"",""instance2_ct_18752""]";instance2_pb_8814
instance2_bk_18752;book18752;"[""instance2_ct_18752"",""instance2_ct_18753""]";instance2_pb_8332
instance2_bk_18753;book18753;"[""instance2_ct_18753"",""instance2_ct_18754""]";instance2_pb_18613
instance2_bk_18754;book18754;"[""instance2_ct_18754"",""instance2_ct_18755""]";instance2_pb_15791
instance2_bk_18755;book18755;"[""instance2_ct_18755"",""instance2_ct_18756""]";instance2_pb_652
instance2_bk_18756;book18756;"[""instance2_ct_18756"",""instance2_ct_18757""]";instance2_pb_15070
instance2_bk_18757;book18757;"[""instance2_ct_18757"",""instance2_ct_18758""]";instance2_pb_19988
instance2_bk_18758;book18758;"[""instance2_ct_18758"",""instance2_ct_18759""]";instance2_pb_1284
instance2_bk_18759;book18759;"[""instance2_ct_18759"",""instance2_ct_18760""]";instance2_pb_5488
instance2_bk_18760;book18760;"[""instance2_ct_18760"",""instance2_ct_18761""]";instance2_pb_15867
instance2_bk_18761;book18761;"[""instance2_ct_18761"",""instance2_ct_18762""]";instance2_pb_2489
instance2_bk_18762;book18762;"[""instance2_ct_18762"",""instance2_ct_18763""]";instance2_pb_12103
instance2_bk_18763;book18763;"[""instance2_ct_18763"",""instance2_ct_18764""]";instance2_pb_13032
instance2_bk_18764;book18764;"[""instance2_ct_18764"",""instance2_ct_18765""]";instance2_pb_14204
instance2_bk_18765;book18765;"[""instance2_ct_18765"",""instance2_ct_18766""]";instance2_pb_4765
instance2_bk_18766;book18766;"[""instance2_ct_18766"",""instance2_ct_18767""]";instance2_pb_14404
instance2_bk_18767;book18767;"[""instance2_ct_18767"",""instance2_ct_18768""]";instance2_pb_123
instance2_bk_18768;book18768;"[""instance2_ct_18768"",""instance2_ct_18769""]";instance2_pb_758
instance2_bk_18769;book18769;"[""instance2_ct_18769"",""instance2_ct_18770""]";instance2_pb_13164
instance2_bk_18770;book18770;"[""instance2_ct_18770"",""instance2_ct_18771""]";instance2_pb_13020
instance2_bk_18771;book18771;"[""instance2_ct_18771"",""instance2_ct_18772""]";instance2_pb_6570
instance2_bk_18772;book18772;"[""instance2_ct_18772"",""instance2_ct_18773""]";instance2_pb_3349
instance2_bk_18773;book18773;"[""instance2_ct_18773"",""instance2_ct_18774""]";instance2_pb_14382
instance2_bk_18774;book18774;"[""instance2_ct_18774"",""instance2_ct_18775""]";instance2_pb_3801
instance2_bk_18775;book18775;"[""instance2_ct_18775"",""instance2_ct_18776""]";instance2_pb_5616
instance2_bk_18776;book18776;"[""instance2_ct_18776"",""instance2_ct_18777""]";instance2_pb_8665
instance2_bk_18777;book18777;"[""instance2_ct_18777"",""instance2_ct_18778""]";instance2_pb_19735
instance2_bk_18778;book18778;"[""instance2_ct_18778"",""instance2_ct_18779""]";instance2_pb_8745
instance2_bk_18779;book18779;"[""instance2_ct_18779"",""instance2_ct_18780""]";instance2_pb_17523
instance2_bk_18780;book18780;"[""instance2_ct_18780"",""instance2_ct_18781""]";instance2_pb_6338
instance2_bk_18781;book18781;"[""instance2_ct_18781"",""instance2_ct_18782""]";instance2_pb_18536
instance2_bk_18782;book18782;"[""instance2_ct_18782"",""instance2_ct_18783""]";instance2_pb_9876
instance2_bk_18783;book18783;"[""instance2_ct_18783"",""instance2_ct_18784""]";instance2_pb_18249
instance2_bk_18784;book18784;"[""instance2_ct_18784"",""instance2_ct_18785""]";instance2_pb_1455
instance2_bk_18785;book18785;"[""instance2_ct_18785"",""instance2_ct_18786""]";instance2_pb_16692
instance2_bk_18786;book18786;"[""instance2_ct_18786"",""instance2_ct_18787""]";instance2_pb_3227
instance2_bk_18787;book18787;"[""instance2_ct_18787"",""instance2_ct_18788""]";instance2_pb_3582
instance2_bk_18788;book18788;"[""instance2_ct_18788"",""instance2_ct_18789""]";instance2_pb_12308
instance2_bk_18789;book18789;"[""instance2_ct_18789"",""instance2_ct_18790""]";instance2_pb_4804
instance2_bk_18790;book18790;"[""instance2_ct_18790"",""instance2_ct_18791""]";instance2_pb_12145
instance2_bk_18791;book18791;"[""instance2_ct_18791"",""instance2_ct_18792""]";instance2_pb_7226
instance2_bk_18792;book18792;"[""instance2_ct_18792"",""instance2_ct_18793""]";instance2_pb_10863
instance2_bk_18793;book18793;"[""instance2_ct_18793"",""instance2_ct_18794""]";instance2_pb_15044
instance2_bk_18794;book18794;"[""instance2_ct_18794"",""instance2_ct_18795""]";instance2_pb_10856
instance2_bk_18795;book18795;"[""instance2_ct_18795"",""instance2_ct_18796""]";instance2_pb_10756
instance2_bk_18796;book18796;"[""instance2_ct_18796"",""instance2_ct_18797""]";instance2_pb_4612
instance2_bk_18797;book18797;"[""instance2_ct_18797"",""instance2_ct_18798""]";instance2_pb_12109
instance2_bk_18798;book18798;"[""instance2_ct_18798"",""instance2_ct_18799""]";instance2_pb_16741
instance2_bk_18799;book18799;"[""instance2_ct_18799"",""instance2_ct_18800""]";instance2_pb_13036
instance2_bk_18800;book18800;"[""instance2_ct_18800"",""instance2_ct_18801""]";instance2_pb_3594
instance2_bk_18801;book18801;"[""instance2_ct_18801"",""instance2_ct_18802""]";instance2_pb_2841
instance2_bk_18802;book18802;"[""instance2_ct_18802"",""instance2_ct_18803""]";instance2_pb_725
instance2_bk_18803;book18803;"[""instance2_ct_18803"",""instance2_ct_18804""]";instance2_pb_17202
instance2_bk_18804;book18804;"[""instance2_ct_18804"",""instance2_ct_18805""]";instance2_pb_6762
instance2_bk_18805;book18805;"[""instance2_ct_18805"",""instance2_ct_18806""]";instance2_pb_3540
instance2_bk_18806;book18806;"[""instance2_ct_18806"",""instance2_ct_18807""]";instance2_pb_16733
instance2_bk_18807;book18807;"[""instance2_ct_18807"",""instance2_ct_18808""]";instance2_pb_10990
instance2_bk_18808;book18808;"[""instance2_ct_18808"",""instance2_ct_18809""]";instance2_pb_14428
instance2_bk_18809;book18809;"[""instance2_ct_18809"",""instance2_ct_18810""]";instance2_pb_7827
instance2_bk_18810;book18810;"[""instance2_ct_18810"",""instance2_ct_18811""]";instance2_pb_12552
instance2_bk_18811;book18811;"[""instance2_ct_18811"",""instance2_ct_18812""]";instance2_pb_10971
instance2_bk_18812;book18812;"[""instance2_ct_18812"",""instance2_ct_18813""]";instance2_pb_1932
instance2_bk_18813;book18813;"[""instance2_ct_18813"",""instance2_ct_18814""]";instance2_pb_16530
instance2_bk_18814;book18814;"[""instance2_ct_18814"",""instance2_ct_18815""]";instance2_pb_9966
instance2_bk_18815;book18815;"[""instance2_ct_18815"",""instance2_ct_18816""]";instance2_pb_18630
instance2_bk_18816;book18816;"[""instance2_ct_18816"",""instance2_ct_18817""]";instance2_pb_9399
instance2_bk_18817;book18817;"[""instance2_ct_18817"",""instance2_ct_18818""]";instance2_pb_9421
instance2_bk_18818;book18818;"[""instance2_ct_18818"",""instance2_ct_18819""]";instance2_pb_13276
instance2_bk_18819;book18819;"[""instance2_ct_18819"",""instance2_ct_18820""]";instance2_pb_13244
instance2_bk_18820;book18820;"[""instance2_ct_18820"",""instance2_ct_18821""]";instance2_pb_11614
instance2_bk_18821;book18821;"[""instance2_ct_18821"",""instance2_ct_18822""]";instance2_pb_3292
instance2_bk_18822;book18822;"[""instance2_ct_18822"",""instance2_ct_18823""]";instance2_pb_17210
instance2_bk_18823;book18823;"[""instance2_ct_18823"",""instance2_ct_18824""]";instance2_pb_12134
instance2_bk_18824;book18824;"[""instance2_ct_18824"",""instance2_ct_18825""]";instance2_pb_18966
instance2_bk_18825;book18825;"[""instance2_ct_18825"",""instance2_ct_18826""]";instance2_pb_16762
instance2_bk_18826;book18826;"[""instance2_ct_18826"",""instance2_ct_18827""]";instance2_pb_714
instance2_bk_18827;book18827;"[""instance2_ct_18827"",""instance2_ct_18828""]";instance2_pb_13718
instance2_bk_18828;book18828;"[""instance2_ct_18828"",""instance2_ct_18829""]";instance2_pb_2549
instance2_bk_18829;book18829;"[""instance2_ct_18829"",""instance2_ct_18830""]";instance2_pb_12911
instance2_bk_18830;book18830;"[""instance2_ct_18830"",""instance2_ct_18831""]";instance2_pb_7506
instance2_bk_18831;book18831;"[""instance2_ct_18831"",""instance2_ct_18832""]";instance2_pb_14930
instance2_bk_18832;book18832;"[""instance2_ct_18832"",""instance2_ct_18833""]";instance2_pb_18936
instance2_bk_18833;book18833;"[""instance2_ct_18833"",""instance2_ct_18834""]";instance2_pb_15941
instance2_bk_18834;book18834;"[""instance2_ct_18834"",""instance2_ct_18835""]";instance2_pb_12398
instance2_bk_18835;book18835;"[""instance2_ct_18835"",""instance2_ct_18836""]";instance2_pb_17629
instance2_bk_18836;book18836;"[""instance2_ct_18836"",""instance2_ct_18837""]";instance2_pb_1156
instance2_bk_18837;book18837;"[""instance2_ct_18837"",""instance2_ct_18838""]";instance2_pb_12040
instance2_bk_18838;book18838;"[""instance2_ct_18838"",""instance2_ct_18839""]";instance2_pb_10365
instance2_bk_18839;book18839;"[""instance2_ct_18839"",""instance2_ct_18840""]";instance2_pb_2240
instance2_bk_18840;book18840;"[""instance2_ct_18840"",""instance2_ct_18841""]";instance2_pb_12603
instance2_bk_18841;book18841;"[""instance2_ct_18841"",""instance2_ct_18842""]";instance2_pb_6304
instance2_bk_18842;book18842;"[""instance2_ct_18842"",""instance2_ct_18843""]";instance2_pb_6547
instance2_bk_18843;book18843;"[""instance2_ct_18843"",""instance2_ct_18844""]";instance2_pb_10146
instance2_bk_18844;book18844;"[""instance2_ct_18844"",""instance2_ct_18845""]";instance2_pb_1320
instance2_bk_18845;book18845;"[""instance2_ct_18845"",""instance2_ct_18846""]";instance2_pb_9826
instance2_bk_18846;book18846;"[""instance2_ct_18846"",""instance2_ct_18847""]";instance2_pb_5553
instance2_bk_18847;book18847;"[""instance2_ct_18847"",""instance2_ct_18848""]";instance2_pb_2437
instance2_bk_18848;book18848;"[""instance2_ct_18848"",""instance2_ct_18849""]";instance2_pb_5910
instance2_bk_18849;book18849;"[""instance2_ct_18849"",""instance2_ct_18850""]";instance2_pb_4639
instance2_bk_18850;book18850;"[""instance2_ct_18850"",""instance2_ct_18851""]";instance2_pb_4093
instance2_bk_18851;book18851;"[""instance2_ct_18851"",""instance2_ct_18852""]";instance2_pb_17551
instance2_bk_18852;book18852;"[""instance2_ct_18852"",""instance2_ct_18853""]";instance2_pb_4145
instance2_bk_18853;book18853;"[""instance2_ct_18853"",""instance2_ct_18854""]";instance2_pb_801
instance2_bk_18854;book18854;"[""instance2_ct_18854"",""instance2_ct_18855""]";instance2_pb_13851
instance2_bk_18855;book18855;"[""instance2_ct_18855"",""instance2_ct_18856""]";instance2_pb_2248
instance2_bk_18856;book18856;"[""instance2_ct_18856"",""instance2_ct_18857""]";instance2_pb_4076
instance2_bk_18857;book18857;"[""instance2_ct_18857"",""instance2_ct_18858""]";instance2_pb_7401
instance2_bk_18858;book18858;"[""instance2_ct_18858"",""instance2_ct_18859""]";instance2_pb_3384
instance2_bk_18859;book18859;"[""instance2_ct_18859"",""instance2_ct_18860""]";instance2_pb_4841
instance2_bk_18860;book18860;"[""instance2_ct_18860"",""instance2_ct_18861""]";instance2_pb_644
instance2_bk_18861;book18861;"[""instance2_ct_18861"",""instance2_ct_18862""]";instance2_pb_12139
instance2_bk_18862;book18862;"[""instance2_ct_18862"",""instance2_ct_18863""]";instance2_pb_5820
instance2_bk_18863;book18863;"[""instance2_ct_18863"",""instance2_ct_18864""]";instance2_pb_3832
instance2_bk_18864;book18864;"[""instance2_ct_18864"",""instance2_ct_18865""]";instance2_pb_8957
instance2_bk_18865;book18865;"[""instance2_ct_18865"",""instance2_ct_18866""]";instance2_pb_15352
instance2_bk_18866;book18866;"[""instance2_ct_18866"",""instance2_ct_18867""]";instance2_pb_4476
instance2_bk_18867;book18867;"[""instance2_ct_18867"",""instance2_ct_18868""]";instance2_pb_12111
instance2_bk_18868;book18868;"[""instance2_ct_18868"",""instance2_ct_18869""]";instance2_pb_7197
instance2_bk_18869;book18869;"[""instance2_ct_18869"",""instance2_ct_18870""]";instance2_pb_4902
instance2_bk_18870;book18870;"[""instance2_ct_18870"",""instance2_ct_18871""]";instance2_pb_13488
instance2_bk_18871;book18871;"[""instance2_ct_18871"",""instance2_ct_18872""]";instance2_pb_27
instance2_bk_18872;book18872;"[""instance2_ct_18872"",""instance2_ct_18873""]";instance2_pb_12458
instance2_bk_18873;book18873;"[""instance2_ct_18873"",""instance2_ct_18874""]";instance2_pb_18832
instance2_bk_18874;book18874;"[""instance2_ct_18874"",""instance2_ct_18875""]";instance2_pb_6802
instance2_bk_18875;book18875;"[""instance2_ct_18875"",""instance2_ct_18876""]";instance2_pb_16833
instance2_bk_18876;book18876;"[""instance2_ct_18876"",""instance2_ct_18877""]";instance2_pb_1859
instance2_bk_18877;book18877;"[""instance2_ct_18877"",""instance2_ct_18878""]";instance2_pb_6683
instance2_bk_18878;book18878;"[""instance2_ct_18878"",""instance2_ct_18879""]";instance2_pb_2673
instance2_bk_18879;book18879;"[""instance2_ct_18879"",""instance2_ct_18880""]";instance2_pb_3051
instance2_bk_18880;book18880;"[""instance2_ct_18880"",""instance2_ct_18881""]";instance2_pb_15255
instance2_bk_18881;book18881;"[""instance2_ct_18881"",""instance2_ct_18882""]";instance2_pb_9814
instance2_bk_18882;book18882;"[""instance2_ct_18882"",""instance2_ct_18883""]";instance2_pb_10625
instance2_bk_18883;book18883;"[""instance2_ct_18883"",""instance2_ct_18884""]";instance2_pb_17990
instance2_bk_18884;book18884;"[""instance2_ct_18884"",""instance2_ct_18885""]";instance2_pb_10116
instance2_bk_18885;book18885;"[""instance2_ct_18885"",""instance2_ct_18886""]";instance2_pb_11491
instance2_bk_18886;book18886;"[""instance2_ct_18886"",""instance2_ct_18887""]";instance2_pb_5081
instance2_bk_18887;book18887;"[""instance2_ct_18887"",""instance2_ct_18888""]";instance2_pb_15397
instance2_bk_18888;book18888;"[""instance2_ct_18888"",""instance2_ct_18889""]";instance2_pb_18803
instance2_bk_18889;book18889;"[""instance2_ct_18889"",""instance2_ct_18890""]";instance2_pb_5633
instance2_bk_18890;book18890;"[""instance2_ct_18890"",""instance2_ct_18891""]";instance2_pb_19802
instance2_bk_18891;book18891;"[""instance2_ct_18891"",""instance2_ct_18892""]";instance2_pb_6211
instance2_bk_18892;book18892;"[""instance2_ct_18892"",""instance2_ct_18893""]";instance2_pb_4726
instance2_bk_18893;book18893;"[""instance2_ct_18893"",""instance2_ct_18894""]";instance2_pb_4743
instance2_bk_18894;book18894;"[""instance2_ct_18894"",""instance2_ct_18895""]";instance2_pb_12370
instance2_bk_18895;book18895;"[""instance2_ct_18895"",""instance2_ct_18896""]";instance2_pb_1578
instance2_bk_18896;book18896;"[""instance2_ct_18896"",""instance2_ct_18897""]";instance2_pb_13836
instance2_bk_18897;book18897;"[""instance2_ct_18897"",""instance2_ct_18898""]";instance2_pb_13858
instance2_bk_18898;book18898;"[""instance2_ct_18898"",""instance2_ct_18899""]";instance2_pb_9653
instance2_bk_18899;book18899;"[""instance2_ct_18899"",""instance2_ct_18900""]";instance2_pb_3824
instance2_bk_18900;book18900;"[""instance2_ct_18900"",""instance2_ct_18901""]";instance2_pb_15235
instance2_bk_18901;book18901;"[""instance2_ct_18901"",""instance2_ct_18902""]";instance2_pb_6670
instance2_bk_18902;book18902;"[""instance2_ct_18902"",""instance2_ct_18903""]";instance2_pb_14087
instance2_bk_18903;book18903;"[""instance2_ct_18903"",""instance2_ct_18904""]";instance2_pb_7339
instance2_bk_18904;book18904;"[""instance2_ct_18904"",""instance2_ct_18905""]";instance2_pb_14446
instance2_bk_18905;book18905;"[""instance2_ct_18905"",""instance2_ct_18906""]";instance2_pb_7886
instance2_bk_18906;book18906;"[""instance2_ct_18906"",""instance2_ct_18907""]";instance2_pb_3768
instance2_bk_18907;book18907;"[""instance2_ct_18907"",""instance2_ct_18908""]";instance2_pb_45
instance2_bk_18908;book18908;"[""instance2_ct_18908"",""instance2_ct_18909""]";instance2_pb_12089
instance2_bk_18909;book18909;"[""instance2_ct_18909"",""instance2_ct_18910""]";instance2_pb_7567
instance2_bk_18910;book18910;"[""instance2_ct_18910"",""instance2_ct_18911""]";instance2_pb_2000
instance2_bk_18911;book18911;"[""instance2_ct_18911"",""instance2_ct_18912""]";instance2_pb_17933
instance2_bk_18912;book18912;"[""instance2_ct_18912"",""instance2_ct_18913""]";instance2_pb_8075
instance2_bk_18913;book18913;"[""instance2_ct_18913"",""instance2_ct_18914""]";instance2_pb_15184
instance2_bk_18914;book18914;"[""instance2_ct_18914"",""instance2_ct_18915""]";instance2_pb_17759
instance2_bk_18915;book18915;"[""instance2_ct_18915"",""instance2_ct_18916""]";instance2_pb_19377
instance2_bk_18916;book18916;"[""instance2_ct_18916"",""instance2_ct_18917""]";instance2_pb_16594
instance2_bk_18917;book18917;"[""instance2_ct_18917"",""instance2_ct_18918""]";instance2_pb_19601
instance2_bk_18918;book18918;"[""instance2_ct_18918"",""instance2_ct_18919""]";instance2_pb_8282
instance2_bk_18919;book18919;"[""instance2_ct_18919"",""instance2_ct_18920""]";instance2_pb_4370
instance2_bk_18920;book18920;"[""instance2_ct_18920"",""instance2_ct_18921""]";instance2_pb_1025
instance2_bk_18921;book18921;"[""instance2_ct_18921"",""instance2_ct_18922""]";instance2_pb_16984
instance2_bk_18922;book18922;"[""instance2_ct_18922"",""instance2_ct_18923""]";instance2_pb_429
instance2_bk_18923;book18923;"[""instance2_ct_18923"",""instance2_ct_18924""]";instance2_pb_15460
instance2_bk_18924;book18924;"[""instance2_ct_18924"",""instance2_ct_18925""]";instance2_pb_2026
instance2_bk_18925;book18925;"[""instance2_ct_18925"",""instance2_ct_18926""]";instance2_pb_4883
instance2_bk_18926;book18926;"[""instance2_ct_18926"",""instance2_ct_18927""]";instance2_pb_17677
instance2_bk_18927;book18927;"[""instance2_ct_18927"",""instance2_ct_18928""]";instance2_pb_8113
instance2_bk_18928;book18928;"[""instance2_ct_18928"",""instance2_ct_18929""]";instance2_pb_19234
instance2_bk_18929;book18929;"[""instance2_ct_18929"",""instance2_ct_18930""]";instance2_pb_13481
instance2_bk_18930;book18930;"[""instance2_ct_18930"",""instance2_ct_18931""]";instance2_pb_12780
instance2_bk_18931;book18931;"[""instance2_ct_18931"",""instance2_ct_18932""]";instance2_pb_7544
instance2_bk_18932;book18932;"[""instance2_ct_18932"",""instance2_ct_18933""]";instance2_pb_16287
instance2_bk_18933;book18933;"[""instance2_ct_18933"",""instance2_ct_18934""]";instance2_pb_6145
instance2_bk_18934;book18934;"[""instance2_ct_18934"",""instance2_ct_18935""]";instance2_pb_4867
instance2_bk_18935;book18935;"[""instance2_ct_18935"",""instance2_ct_18936""]";instance2_pb_7317
instance2_bk_18936;book18936;"[""instance2_ct_18936"",""instance2_ct_18937""]";instance2_pb_19425
instance2_bk_18937;book18937;"[""instance2_ct_18937"",""instance2_ct_18938""]";instance2_pb_17703
instance2_bk_18938;book18938;"[""instance2_ct_18938"",""instance2_ct_18939""]";instance2_pb_14339
instance2_bk_18939;book18939;"[""instance2_ct_18939"",""instance2_ct_18940""]";instance2_pb_16521
instance2_bk_18940;book18940;"[""instance2_ct_18940"",""instance2_ct_18941""]";instance2_pb_3251
instance2_bk_18941;book18941;"[""instance2_ct_18941"",""instance2_ct_18942""]";instance2_pb_17651
instance2_bk_18942;book18942;"[""instance2_ct_18942"",""instance2_ct_18943""]";instance2_pb_428
instance2_bk_18943;book18943;"[""instance2_ct_18943"",""instance2_ct_18944""]";instance2_pb_13316
instance2_bk_18944;book18944;"[""instance2_ct_18944"",""instance2_ct_18945""]";instance2_pb_6436
instance2_bk_18945;book18945;"[""instance2_ct_18945"",""instance2_ct_18946""]";instance2_pb_18431
instance2_bk_18946;book18946;"[""instance2_ct_18946"",""instance2_ct_18947""]";instance2_pb_13121
instance2_bk_18947;book18947;"[""instance2_ct_18947"",""instance2_ct_18948""]";instance2_pb_10772
instance2_bk_18948;book18948;"[""instance2_ct_18948"",""instance2_ct_18949""]";instance2_pb_11601
instance2_bk_18949;book18949;"[""instance2_ct_18949"",""instance2_ct_18950""]";instance2_pb_14365
instance2_bk_18950;book18950;"[""instance2_ct_18950"",""instance2_ct_18951""]";instance2_pb_5830
instance2_bk_18951;book18951;"[""instance2_ct_18951"",""instance2_ct_18952""]";instance2_pb_6452
instance2_bk_18952;book18952;"[""instance2_ct_18952"",""instance2_ct_18953""]";instance2_pb_10008
instance2_bk_18953;book18953;"[""instance2_ct_18953"",""instance2_ct_18954""]";instance2_pb_12686
instance2_bk_18954;book18954;"[""instance2_ct_18954"",""instance2_ct_18955""]";instance2_pb_7494
instance2_bk_18955;book18955;"[""instance2_ct_18955"",""instance2_ct_18956""]";instance2_pb_8261
instance2_bk_18956;book18956;"[""instance2_ct_18956"",""instance2_ct_18957""]";instance2_pb_4429
instance2_bk_18957;book18957;"[""instance2_ct_18957"",""instance2_ct_18958""]";instance2_pb_9717
instance2_bk_18958;book18958;"[""instance2_ct_18958"",""instance2_ct_18959""]";instance2_pb_4066
instance2_bk_18959;book18959;"[""instance2_ct_18959"",""instance2_ct_18960""]";instance2_pb_16880
instance2_bk_18960;book18960;"[""instance2_ct_18960"",""instance2_ct_18961""]";instance2_pb_18349
instance2_bk_18961;book18961;"[""instance2_ct_18961"",""instance2_ct_18962""]";instance2_pb_17438
instance2_bk_18962;book18962;"[""instance2_ct_18962"",""instance2_ct_18963""]";instance2_pb_17443
instance2_bk_18963;book18963;"[""instance2_ct_18963"",""instance2_ct_18964""]";instance2_pb_8691
instance2_bk_18964;book18964;"[""instance2_ct_18964"",""instance2_ct_18965""]";instance2_pb_5148
instance2_bk_18965;book18965;"[""instance2_ct_18965"",""instance2_ct_18966""]";instance2_pb_16756
instance2_bk_18966;book18966;"[""instance2_ct_18966"",""instance2_ct_18967""]";instance2_pb_6374
instance2_bk_18967;book18967;"[""instance2_ct_18967"",""instance2_ct_18968""]";instance2_pb_2211
instance2_bk_18968;book18968;"[""instance2_ct_18968"",""instance2_ct_18969""]";instance2_pb_1149
instance2_bk_18969;book18969;"[""instance2_ct_18969"",""instance2_ct_18970""]";instance2_pb_3535
instance2_bk_18970;book18970;"[""instance2_ct_18970"",""instance2_ct_18971""]";instance2_pb_15967
instance2_bk_18971;book18971;"[""instance2_ct_18971"",""instance2_ct_18972""]";instance2_pb_1626
instance2_bk_18972;book18972;"[""instance2_ct_18972"",""instance2_ct_18973""]";instance2_pb_15333
instance2_bk_18973;book18973;"[""instance2_ct_18973"",""instance2_ct_18974""]";instance2_pb_19845
instance2_bk_18974;book18974;"[""instance2_ct_18974"",""instance2_ct_18975""]";instance2_pb_6909
instance2_bk_18975;book18975;"[""instance2_ct_18975"",""instance2_ct_18976""]";instance2_pb_14434
instance2_bk_18976;book18976;"[""instance2_ct_18976"",""instance2_ct_18977""]";instance2_pb_19388
instance2_bk_18977;book18977;"[""instance2_ct_18977"",""instance2_ct_18978""]";instance2_pb_4686
instance2_bk_18978;book18978;"[""instance2_ct_18978"",""instance2_ct_18979""]";instance2_pb_5884
instance2_bk_18979;book18979;"[""instance2_ct_18979"",""instance2_ct_18980""]";instance2_pb_18016
instance2_bk_18980;book18980;"[""instance2_ct_18980"",""instance2_ct_18981""]";instance2_pb_2335
instance2_bk_18981;book18981;"[""instance2_ct_18981"",""instance2_ct_18982""]";instance2_pb_10519
instance2_bk_18982;book18982;"[""instance2_ct_18982"",""instance2_ct_18983""]";instance2_pb_15996
instance2_bk_18983;book18983;"[""instance2_ct_18983"",""instance2_ct_18984""]";instance2_pb_5464
instance2_bk_18984;book18984;"[""instance2_ct_18984"",""instance2_ct_18985""]";instance2_pb_3670
instance2_bk_18985;book18985;"[""instance2_ct_18985"",""instance2_ct_18986""]";instance2_pb_14986
instance2_bk_18986;book18986;"[""instance2_ct_18986"",""instance2_ct_18987""]";instance2_pb_1345
instance2_bk_18987;book18987;"[""instance2_ct_18987"",""instance2_ct_18988""]";instance2_pb_6052
instance2_bk_18988;book18988;"[""instance2_ct_18988"",""instance2_ct_18989""]";instance2_pb_18552
instance2_bk_18989;book18989;"[""instance2_ct_18989"",""instance2_ct_18990""]";instance2_pb_11763
instance2_bk_18990;book18990;"[""instance2_ct_18990"",""instance2_ct_18991""]";instance2_pb_15550
instance2_bk_18991;book18991;"[""instance2_ct_18991"",""instance2_ct_18992""]";instance2_pb_4903
instance2_bk_18992;book18992;"[""instance2_ct_18992"",""instance2_ct_18993""]";instance2_pb_10781
instance2_bk_18993;book18993;"[""instance2_ct_18993"",""instance2_ct_18994""]";instance2_pb_6248
instance2_bk_18994;book18994;"[""instance2_ct_18994"",""instance2_ct_18995""]";instance2_pb_18293
instance2_bk_18995;book18995;"[""instance2_ct_18995"",""instance2_ct_18996""]";instance2_pb_13382
instance2_bk_18996;book18996;"[""instance2_ct_18996"",""instance2_ct_18997""]";instance2_pb_4150
instance2_bk_18997;book18997;"[""instance2_ct_18997"",""instance2_ct_18998""]";instance2_pb_16484
instance2_bk_18998;book18998;"[""instance2_ct_18998"",""instance2_ct_18999""]";instance2_pb_13851
instance2_bk_18999;book18999;"[""instance2_ct_18999"",""instance2_ct_19000""]";instance2_pb_5036
instance2_bk_19000;book19000;"[""instance2_ct_19000"",""instance2_ct_19001""]";instance2_pb_4089
instance2_bk_19001;book19001;"[""instance2_ct_19001"",""instance2_ct_19002""]";instance2_pb_6640
instance2_bk_19002;book19002;"[""instance2_ct_19002"",""instance2_ct_19003""]";instance2_pb_3450
instance2_bk_19003;book19003;"[""instance2_ct_19003"",""instance2_ct_19004""]";instance2_pb_15715
